Time,Depth,Temperature,Pressure,Salinity,Sound velocity,Density
1533139264.0,654.488,4.701,958.852,34.2248,1479.38,1030.1439259290091
1533139265.0,654.932,4.6985,959.504,34.2254,1479.38,1030.1467753723098
1533139265.0,655.336,4.6984,960.096,34.225,1479.38,1030.1483420792974
1533139265.0,655.781,4.6986,960.749,34.2248,1479.39,1030.1502210438373
1533139265.0,656.287,4.6966,961.491,34.2253,1479.39,1030.1532123406753
1533139265.0,656.585,4.6882,961.929,34.2255,1479.36,1030.1558191020326
1533139265.0,656.992,4.6911,962.527,34.2265,1479.38,1030.158128239797
1533139265.0,657.295,4.6909,962.971,34.226,1479.38,1030.1591613931084
1533139265.0,657.663,4.6826,963.51,34.2276,1479.36,1030.163178222234
1533139265.0,658.157,4.682,964.236,34.2283,1479.37,1030.1660990270962
1533139265.0,658.527,4.6867,964.778,34.2271,1479.39,1030.166268028923
1533139320.0,659.009,4.6746,965.486,34.2292,1479.35,1030.1716945167038
1533139320.0,659.386,4.6739,966.038,34.2295,1479.35,1030.1737630487207
1533139320.0,659.689,4.6742,966.484,34.2294,1479.36,1030.175054599181
1533139320.0,659.908,4.6708,966.806,34.2303,1479.35,1030.1772122338632
1533139320.0,660.118,4.6705,967.113,34.2303,1479.35,1030.178219754341
1533139320.0,660.299,4.6706,967.379,34.2301,1479.36,1030.1788893651585
1533139320.0,660.436,4.6695,967.58,34.2302,1479.35,1030.1797424012673
1533139320.0,660.685,4.679,967.946,34.2284,1479.39,1030.17827406417
1533139320.0,661.024,4.6749,968.443,34.2293,1479.38,1030.181073282955
1533139320.0,661.449,4.6758,969.067,34.2293,1479.39,1030.1829296187113
1533139321.0,661.869,4.6775,969.682,34.2294,1479.41,1030.1847348651852
1533139321.0,662.286,4.6741,970.294,34.2297,1479.4,1030.1873352868845
1533139321.0,662.531,4.671,970.653,34.23,1479.39,1030.1890986688848
1533139321.0,662.721,4.6655,970.932,34.2298,1479.38,1030.1905192614486
1533139321.0,662.882,4.6541,971.168,34.2309,1479.33,1030.1935763385231
1533139321.0,662.975,4.6585,971.305,34.2313,1479.35,1030.1937671685414
1533139321.0,662.985,4.6552,971.319,34.2322,1479.34,1030.194939179733
1533139321.0,662.971,4.6546,971.299,34.2323,1479.34,1030.1950308737903
1533139321.0,663.114,4.6446,971.509,34.2338,1479.3,1030.1981429954935
1533139321.0,663.212,4.6493,971.653,34.233,1479.32,1030.1973719632413
1533139322.0,663.283,4.6419,971.757,34.2342,1479.29,1030.1995833205074
1533139322.0,663.543,4.6424,972.139,34.2346,1479.3,1030.2010419698825
1533139322.0,663.859,4.6412,972.603,34.2348,1479.3,1030.2028169253804
1533139322.0,664.095,4.6394,972.948,34.2353,1479.3,1030.204528569312
1533139322.0,664.381,4.6401,973.369,34.2351,1479.31,1030.2056118543217
1533139322.0,664.748,4.6404,973.907,34.235,1479.31,1030.2071941002998
1533139322.0,665.25,4.6376,974.643,34.2349,1479.31,1030.209793867262
1533139322.0,665.64,4.6385,975.215,34.2354,1479.32,1030.2118807853321
1533139322.0,666.22,4.6336,976.066,34.2359,1479.31,1030.2155825934258
1533139322.0,666.746,4.6318,976.838,34.2366,1479.31,1030.2188004367442
1533139323.0,667.194,4.6314,977.496,34.2364,1479.32,1030.2207713203966
1533139323.0,667.618,4.6331,978.119,34.236,1479.33,1030.222208250046
1533139323.0,668.057,4.6342,978.763,34.2362,1479.34,1030.2242605619801
1533139323.0,668.463,4.6343,979.359,34.2363,1479.35,1030.2262089263975
1533139323.0,668.954,4.6338,980.078,34.2364,1479.36,1030.2286216348443
1533139323.0,669.351,4.6339,980.661,34.2363,1479.36,1030.230371174316
1533139323.0,669.728,4.6336,981.214,34.2364,1479.37,1030.2322343285796
1533139323.0,670.095,4.6301,981.753,34.2372,1479.36,1030.235010353061
1533139323.0,670.511,4.6307,982.362,34.2368,1479.37,1030.2365420993938
1533139323.0,670.897,4.6308,982.929,34.2373,1479.38,1030.238714288384
1533139324.0,671.282,4.6297,983.495,34.2373,1479.38,1030.2406408564066
1533139324.0,671.593,4.6303,983.951,34.237,1479.39,1030.241768270135
1533139324.0,671.989,4.6302,984.532,34.2372,1479.39,1030.2437733407235
1533139324.0,672.233,4.6304,984.89,34.237,1479.4,1030.244720767309
1533139324.0,672.398,4.63,985.133,34.237,1479.4,1030.2455387431069
1533139324.0,672.608,4.6301,985.44,34.2369,1479.4,1030.2464166436407
1533139324.0,672.901,4.6299,985.869,34.2375,1479.41,1030.2482698329175
1533139324.0,673.309,4.6288,986.468,34.2372,1479.41,1030.2500639775972
1533139324.0,673.743,4.6286,987.105,34.2373,1479.42,1030.2521796204023
1533139324.0,674.089,4.6285,987.613,34.2374,1479.42,1030.2538752467892
1533139325.0,674.43,4.6285,988.113,34.2369,1479.43,1030.2550597416348
1533139325.0,674.878,4.6281,988.772,34.2373,1479.43,1030.2575067367934
1533139325.0,675.326,4.6273,989.429,34.2372,1479.44,1030.2596037316507
1533139325.0,675.872,4.627,990.229,34.2376,1479.45,1030.2624832524148
1533139325.0,676.498,4.6266,991.149,34.2376,1479.45,1030.2654388575525
1533139325.0,677.056,4.6271,991.967,34.2375,1479.47,1030.2678794953683
1533139325.0,677.743,4.6279,992.975,34.2374,1479.48,1030.2708819876982
1533139325.0,678.405,4.6272,993.947,34.2379,1479.49,1030.2744340008412
1533139325.0,679.04,4.6264,994.879,34.2378,1479.5,1030.277399183506
1533139325.0,679.652,4.6274,995.777,34.2378,1479.51,1030.2801077289537
1533139380.0,680.295,4.6217,996.72,34.2382,1479.5,1030.2841228639722
1533139380.0,680.826,4.6183,997.5,34.2394,1479.49,1030.2879627061925
1533139380.0,681.452,4.6175,998.418,34.2387,1479.5,1030.290410447998
1533139380.0,682.011,4.616,999.239,34.2397,1479.51,1030.2939812692555
1533139380.0,682.645,4.6168,1000.17,34.2394,1479.52,1030.2965827590253
1533139380.0,683.194,4.6197,1000.97,34.2394,1479.54,1030.2987410229803
1533139380.0,683.738,4.6257,1001.77,34.2388,1479.57,1030.3000328090623
1533139380.0,684.322,4.6228,1002.63,34.239,1479.57,1030.3032733669322
1533139380.0,684.97,4.6218,1003.58,34.2392,1479.58,1030.3065570841227
1533139380.0,685.593,4.6207,1004.5,34.2391,1479.58,1030.3095221714857
1533139381.0,686.296,4.6169,1005.53,34.2383,1479.58,1030.3126248648312
1533139381.0,686.994,4.6128,1006.55,34.2397,1479.58,1030.3174688584716
1533139381.0,687.693,4.6133,1007.58,34.2402,1479.59,1030.3210514800016
1533139381.0,688.471,4.612,1008.72,34.2401,1479.6,1030.3247363741002
1533139381.0,689.248,4.6073,1009.86,34.2408,1479.59,1030.3294831607407
1533139381.0,689.931,4.6021,1010.86,34.2415,1479.58,1030.3338512068744
1533139381.0,690.648,4.6023,1011.91,34.2425,1479.6,1030.3379292818902
1533139381.0,691.397,4.5996,1013.01,34.242,1479.6,1030.3413497881836
1533139381.0,692.029,4.6001,1013.94,34.2419,1479.61,1030.344143480882
1533139381.0,692.689,4.594,1014.91,34.2432,1479.6,1030.3490038806426
1533139382.0,693.176,4.5949,1015.62,34.243,1479.61,1030.3509735222478
1533139382.0,693.602,4.5959,1016.25,34.243,1479.62,1030.3528356121979
1533139382.0,693.957,4.596,1016.77,34.2431,1479.63,1030.3545433452193
1533139382.0,694.264,4.5958,1017.22,34.2427,1479.63,1030.3556738180796
1533139382.0,694.601,4.5968,1017.71,34.2431,1479.64,1030.3574093088152
1533139382.0,694.965,4.5967,1018.25,34.2431,1479.65,1030.3591266270753
1533139382.0,695.387,4.5989,1018.87,34.2424,1479.66,1030.3602528127617
1533139382.0,695.844,4.5969,1019.54,34.2426,1479.66,1030.3627791182787
1533139382.0,696.227,4.592,1020.1,34.2438,1479.65,1030.3661144102773
1533139382.0,696.651,4.587,1020.72,34.2434,1479.63,1030.3683898491536
1533139383.0,697.102,4.5888,1021.38,34.2446,1479.65,1030.3711914933165
1533139383.0,697.61,4.591,1022.13,34.2438,1479.67,1030.3726492397545
1533139383.0,697.895,4.5902,1022.55,34.2434,1479.67,1030.373761020318
1533139383.0,698.044,4.5913,1022.77,34.2438,1479.68,1030.3746314402729
1533139383.0,698.187,4.592,1022.98,34.2437,1479.68,1030.375126704782
1533139383.0,698.262,4.5908,1023.09,34.2441,1479.68,1030.3759415251504
1533139383.0,698.395,4.5908,1023.28,34.2439,1479.68,1030.376383562081
1533139383.0,698.503,4.5901,1023.44,34.2442,1479.68,1030.3772139490384
1533139383.0,698.538,4.5896,1023.49,34.2445,1479.68,1030.3776717497417
1533139383.0,698.74,4.5935,1023.79,34.2451,1479.7,1030.3785972720364
1533139384.0,699.095,4.5928,1024.31,34.2445,1479.7,1030.379854306014
1533139384.0,699.268,4.5916,1024.56,34.2448,1479.7,1030.3810322084476
1533139384.0,699.625,4.5922,1025.09,34.2449,1479.71,1030.3827079025327
1533139384.0,699.814,4.592,1025.36,34.2437,1479.71,1030.3826392432848
1533139384.0,700.151,4.592,1025.86,34.2448,1479.72,1030.385084891777
1533139384.0,700.303,4.5924,1026.08,34.2444,1479.72,1030.3854131390324
1533139384.0,700.572,4.5905,1026.48,34.2447,1479.72,1030.387153313044
1533139384.0,700.66,4.5903,1026.61,34.2455,1479.72,1030.3882198701767
1533139384.0,700.787,4.5902,1026.79,34.2454,1479.72,1030.3887218570283
1533139384.0,700.738,4.5887,1026.72,34.2445,1479.71,1030.387981466521
1533139385.0,700.796,4.5881,1026.8,34.2454,1479.71,1030.38901979295
1533139385.0,700.58,4.5887,1026.49,34.2447,1479.71,1030.387413192771
1533139385.0,700.592,4.5879,1026.51,34.245,1479.71,1030.387814354862
1533139385.0,700.406,4.5865,1026.23,34.2453,1479.7,1030.3873446468801
1533139385.0,700.506,4.5893,1026.38,34.2452,1479.71,1030.38738416367
1533139385.0,700.503,4.5891,1026.38,34.2448,1479.71,1030.387094104535
1533139385.0,700.359,4.5902,1026.16,34.2452,1479.71,1030.386575585286
1533139385.0,700.11,4.5906,1025.8,34.2449,1479.71,1030.385151951375
1533139385.0,699.853,4.5894,1025.42,34.2453,1479.7,1030.3844201130048
1533139385.0,699.829,4.5894,1025.39,34.2444,1479.7,1030.3836157043386
1533139440.0,699.688,4.5891,1025.18,34.2446,1479.7,1030.38314859525
1533139440.0,699.57,4.5887,1025.01,34.2449,1479.69,1030.3828992815913
1533139440.0,699.514,4.5881,1024.92,34.2449,1479.69,1030.3826912751167
1533139440.0,699.304,4.588,1024.62,34.2445,1479.68,1030.3814415559139
1533139440.0,699.043,4.5876,1024.23,34.245,1479.68,1030.380655494917
1533139440.0,698.724,4.587,1023.76,34.245,1479.67,1030.3792479556841
1533139440.0,698.682,4.5898,1023.7,34.2448,1479.68,1030.378545847721
1533139440.0,698.596,4.5901,1023.58,34.2451,1479.68,1030.3783655915245
1533139440.0,698.536,4.5914,1023.49,34.2451,1479.69,1030.3779166500722
1533139440.0,698.525,4.5906,1023.47,34.2447,1479.68,1030.3776395354187
1533139441.0,698.328,4.589,1023.18,34.2449,1479.67,1030.3770847067237
1533139441.0,698.217,4.5893,1023.02,34.245,1479.67,1030.3766204713982
1533139441.0,698.052,4.5887,1022.78,34.2447,1479.67,1030.375702371117
1533139441.0,698.04,4.5897,1022.76,34.2456,1479.67,1030.37622218656
1533139441.0,697.851,4.5906,1022.48,34.2453,1479.67,1030.3749876492452
1533139441.0,697.813,4.5904,1022.43,34.2454,1479.67,1030.3749340339484
1533139441.0,697.767,4.5904,1022.36,34.2451,1479.67,1030.3744764948583
1533139441.0,697.764,4.591,1022.36,34.2453,1479.67,1030.3745581384458
1533139441.0,697.587,4.5898,1022.1,34.245,1479.66,1030.373652976777
1533139441.0,697.567,4.5881,1022.07,34.2451,1479.66,1030.3738526343013
1533139442.0,697.441,4.5893,1021.88,34.2447,1479.66,1030.3727853187766
1533139442.0,697.337,4.5894,1021.73,34.2453,1479.66,1030.3727722947199
1533139442.0,697.2,4.5884,1021.53,34.2451,1479.65,1030.3721099950237
1533139442.0,697.129,4.5899,1021.42,34.2449,1479.66,1030.371414906302
1533139442.0,697.043,4.5876,1021.3,34.2457,1479.65,1030.371958502658
1533139442.0,696.981,4.5898,1021.21,34.2458,1479.66,1030.3714744096587
1533139442.0,696.975,4.5878,1021.2,34.2456,1479.65,1030.371538623047
1533139442.0,697.062,4.5889,1021.33,34.2453,1479.65,1030.3715729979886
1533139442.0,697.051,4.5872,1021.31,34.2458,1479.65,1030.3721196239037
1533139442.0,697.073,4.5831,1021.34,34.2446,1479.63,1030.371787512859
1533139443.0,697.042,4.5819,1021.3,34.2454,1479.62,1030.3724441430345
1533139443.0,696.759,4.5838,1020.88,34.2449,1479.63,1030.370483285269
1533139443.0,696.488,4.5853,1020.48,34.2452,1479.63,1030.3692671077633
1533139443.0,696.31,4.5852,1020.22,34.245,1479.62,1030.3683012856766
1533139443.0,696.155,4.5854,1019.99,34.2454,1479.62,1030.3678653225795
1533139443.0,695.98,4.5861,1019.74,34.245,1479.62,1030.366671988984
1533139443.0,695.792,4.587,1019.46,34.2449,1479.62,1030.3655951910841
1533139443.0,695.547,4.5859,1019.1,34.2453,1479.62,1030.3649135328174
1533139443.0,695.385,4.5857,1018.86,34.2452,1479.61,1030.364102360453
1533139443.0,695.239,4.5858,1018.65,34.2454,1479.61,1030.3635844725316
1533139444.0,695.055,4.5858,1018.38,34.2448,1479.61,1030.362258944682
1533139444.0,694.853,4.5854,1018.08,34.2454,1479.6,1030.361835710434
1533139444.0,694.543,4.5848,1017.63,34.2457,1479.59,1030.360727672998
1533139444.0,694.194,4.5849,1017.12,34.2459,1479.59,1030.3592626895368
1533139444.0,693.859,4.5841,1016.62,34.2448,1479.58,1030.356918013857
1533139444.0,693.585,4.5845,1016.22,34.2453,1479.58,1030.355998878496
1533139444.0,693.427,4.5859,1015.99,34.2449,1479.58,1030.3547800405684
1533139444.0,692.955,4.5858,1015.3,34.2448,1479.57,1030.3525354979292
1533139444.0,692.687,4.5865,1014.9,34.2445,1479.57,1030.3509474601408
1533139444.0,692.399,4.5879,1014.48,34.2448,1479.57,1030.349680819854
1533139445.0,692.125,4.5882,1014.08,34.2448,1479.57,1030.3483800138324
1533139445.0,691.839,4.589,1013.66,34.2449,1479.57,1030.347031613071
1533139445.0,691.621,4.5882,1013.34,34.2445,1479.56,1030.3458071919574
1533139445.0,691.357,4.5882,1012.95,34.2448,1479.55,1030.3448125154516
1533139445.0,691.124,4.5882,1012.61,34.2449,1479.55,1030.343817961228
1533139445.0,691.172,4.59,1012.68,34.2446,1479.56,1030.3435744667688
1533139445.0,690.583,4.5895,1011.82,34.2447,1479.55,1030.3410015198838
1533139445.0,690.355,4.5893,1011.48,34.2444,1479.54,1030.3397168173894
1533139445.0,690.114,4.5891,1011.13,34.244,1479.54,1030.3383216693323
1533139445.0,689.944,4.5903,1010.88,34.2448,1479.54,1030.3380113824794
1533139500.0,689.913,4.5926,1010.83,34.2442,1479.55,1030.3370891424597
1533139500.0,689.794,4.593,1010.66,34.2444,1479.55,1030.3366595087086
1533139500.0,689.906,4.5926,1010.82,34.2445,1479.55,1030.3372941622858
1533139500.0,689.864,4.5924,1010.76,34.2441,1479.55,1030.3368146026496
1533139500.0,689.517,4.5912,1010.25,34.2437,1479.53,1030.3350409185111
1533139500.0,689.513,4.5923,1010.25,34.2442,1479.54,1030.3352959794452
1533139500.0,689.561,4.5916,1010.32,34.2442,1479.54,1030.3356056038635
1533139500.0,689.621,4.5914,1010.41,34.2445,1479.54,1030.3361516621817
1533139500.0,689.657,4.5927,1010.46,34.2444,1479.54,1030.336066065987
1533139500.0,689.718,4.5898,1010.55,34.2436,1479.53,1030.3360864343558
1533139501.0,689.751,4.5873,1010.6,34.2443,1479.52,1030.3371127732635
1533139501.0,689.731,4.5924,1010.57,34.2446,1479.54,1030.336609064508
1533139501.0,689.708,4.5917,1010.53,34.244,1479.54,1030.3360982207748
1533139501.0,689.628,4.5932,1010.42,34.2442,1479.55,1030.335718743713
1533139501.0,689.555,4.5945,1010.31,34.244,1479.55,1030.3350491178492
1533139501.0,689.53,4.594,1010.27,34.2437,1479.55,1030.3347495560577
1533139501.0,689.414,4.5925,1010.1,34.2439,1479.54,1030.3345604905846
1533139501.0,689.319,4.5927,1009.96,34.2442,1479.54,1030.334329757601
1533139501.0,689.313,4.5953,1009.95,34.244,1479.55,1030.3338112441197
1533139501.0,689.182,4.5938,1009.76,34.2444,1479.54,1030.3337167794637
1533139502.0,689.065,4.5947,1009.59,34.2442,1479.54,1030.332908376734
1533139502.0,689.221,4.5943,1009.82,34.2442,1479.54,1030.3336851715492
1533139502.0,689.332,4.5935,1009.98,34.2441,1479.54,1030.3342127479257
1533139502.0,689.503,4.5915,1010.23,34.2442,1479.54,1030.3353341178374
1533139502.0,689.763,4.5976,1010.61,34.2442,1479.57,1030.335761351337
1533139502.0,689.986,4.5953,1010.94,34.2438,1479.56,1030.33677905627
1533139502.0,690.12,4.5941,1011.14,34.2439,1479.56,1030.3376413126116
1533139502.0,690.469,4.595,1011.65,34.2442,1479.57,1030.3393740253987
1533139502.0,690.785,4.5939,1012.11,34.2449,1479.57,1030.3415176332585
1533139502.0,691.121,4.5933,1012.61,34.2443,1479.57,1030.3426989737322
1533139503.0,691.463,4.593,1013.11,34.2437,1479.57,1030.343842312229
1533139503.0,691.765,4.5917,1013.55,34.2441,1479.57,1030.3457115065153
1533139503.0,692.181,4.5921,1014.16,34.2441,1479.58,1030.347586615838
1533139503.0,692.581,4.5904,1014.75,34.2443,1479.58,1030.349822291259
1533139503.0,692.913,4.5921,1015.24,34.2439,1479.6,1030.3508384133793
1533139503.0,693.199,4.5947,1015.66,34.2438,1479.61,1030.3517560267173
1533139503.0,693.64,4.5921,1016.3,34.2441,1479.61,1030.3543424653856
1533139503.0,693.941,4.5909,1016.75,34.2448,1479.61,1030.356467132732
1533139503.0,694.186,4.5919,1017.1,34.2443,1479.62,1030.357051026414
1533139503.0,694.418,4.5899,1017.45,34.2442,1479.61,1030.3583304787494
1533139504.0,694.676,4.5953,1017.82,34.2449,1479.64,1030.3593661744128
1533139504.0,694.834,4.5951,1018.06,34.2442,1479.64,1030.3595971342659
1533139504.0,694.968,4.5951,1018.25,34.2439,1479.64,1030.3599603398452
1533139504.0,695.211,4.5924,1018.61,34.2444,1479.63,1030.3618333132738
1533139504.0,695.44,4.593,1018.95,34.2446,1479.64,1030.3629882814043
1533139504.0,695.812,4.5919,1019.49,34.2442,1479.64,1030.3645169173908
1533139504.0,696.061,4.5919,1019.86,34.2443,1479.65,1030.3657637689378
1533139504.0,696.265,4.59,1020.16,34.2446,1479.64,1030.3671881945422
1533139504.0,696.498,4.5904,1020.5,34.2445,1479.65,1030.3681319245375
1533139504.0,696.983,4.5914,1021.21,34.2435,1479.66,1030.369457827675
1533139505.0,697.176,4.5911,1021.49,34.2439,1479.66,1030.3706951624818
1533139505.0,697.353,4.5901,1021.75,34.2442,1479.66,1030.3718792443583
1533139505.0,697.633,4.5906,1022.16,34.2441,1479.67,1030.3730312271032
1533139505.0,697.946,4.5898,1022.62,34.2444,1479.67,1030.374821280174
1533139505.0,698.087,4.5898,1022.83,34.2441,1479.67,1030.3752475972576
1533139505.0,698.28,4.5904,1023.11,34.2446,1479.68,1030.3764496654906
1533139505.0,698.563,4.5909,1023.53,34.2442,1479.68,1030.377396599991
1533139505.0,698.779,4.5907,1023.84,34.2446,1479.69,1030.3787159278297
1533139505.0,699.112,4.5905,1024.33,34.2441,1479.69,1030.3798937139504
1533139505.0,699.354,4.5886,1024.69,34.244,1479.69,1030.3811921490635
1533139560.0,699.668,4.5882,1025.15,34.245,1479.69,1030.3834834577224
1533139560.0,699.917,4.5891,1025.52,34.2442,1479.7,1030.3839063826954
1533139560.0,700.22,4.5892,1025.96,34.245,1479.71,1030.3859134147167
1533139560.0,700.356,4.5899,1026.16,34.2445,1479.71,1030.3860616424033
1533139560.0,700.333,4.5901,1026.13,34.2454,1479.71,1030.3866512888812
1533139560.0,700.303,4.5898,1026.08,34.245,1479.71,1030.3862160916453
1533139560.0,700.258,4.5865,1026.02,34.245,1479.7,1030.3864452053701
1533139560.0,700.361,4.5897,1026.17,34.2447,1479.71,1030.3862762878803
1533139560.0,700.564,4.5899,1026.47,34.2453,1479.72,1030.387670995822
1533139560.0,700.773,4.5853,1026.77,34.2454,1479.7,1030.389280183278
1533139561.0,700.818,4.5877,1026.84,34.2447,1479.71,1030.388644786261
1533139561.0,701.107,4.589,1027.26,34.2455,1479.72,1030.3904364566367
1533139561.0,701.227,4.5873,1027.44,34.2451,1479.71,1030.3909048195196
1533139561.0,701.539,4.5874,1027.9,34.245,1479.72,1030.392265239674
1533139561.0,701.493,4.5869,1027.83,34.2454,1479.72,1030.392423134172
1533139561.0,701.756,4.587,1028.21,34.2452,1479.72,1030.393452178867
1533139561.0,701.88,4.5856,1028.4,34.245,1479.72,1030.3940717561466
1533139561.0,702.181,4.5853,1028.84,34.2447,1479.72,1030.3952620622956
1533139561.0,702.281,4.5862,1028.98,34.245,1479.73,1030.3958263728396
1533139561.0,702.501,4.5856,1029.31,34.2452,1479.73,1030.397101800487
1533139562.0,702.629,4.586,1029.5,34.2452,1479.73,1030.397650773364
1533139562.0,702.87,4.5894,1029.85,34.2447,1479.75,1030.3979298468378
1533139562.0,703.197,4.587,1030.33,34.245,1479.75,1030.399985964837
1533139562.0,703.318,4.5891,1030.51,34.245,1479.76,1030.4002876311213
1533139562.0,703.471,4.5894,1030.73,34.2452,1479.76,1030.4011016470101
1533139562.0,703.599,4.5835,1030.92,34.2452,1479.74,1030.4024499268035
1533139562.0,703.804,4.5832,1031.22,34.2452,1479.74,1030.4034348837424
1533139562.0,704.067,4.5853,1031.61,34.2449,1479.75,1030.4041628674704
1533139562.0,704.442,4.5864,1032.16,34.2454,1479.77,1030.4061535082258
1533139562.0,704.578,4.5863,1032.36,34.2451,1479.77,1030.4065608829646
1533139563.0,704.914,4.5866,1032.85,34.2452,1479.77,1030.4081482131974
1533139563.0,705.03,4.5857,1033.02,34.2452,1479.77,1030.4087989872767
1533139563.0,705.115,4.585,1033.14,34.2451,1479.77,1030.4091877109397
1533139563.0,705.209,4.5848,1033.28,34.245,1479.77,1030.4095761072376
1533139563.0,705.42,4.5847,1033.59,34.2457,1479.78,1030.4111192010969
1533139563.0,705.82,4.5846,1034.18,34.245,1479.78,1030.4124420665842
1533139563.0,706.256,4.5848,1034.82,34.2454,1479.79,1030.4147520404856
1533139563.0,706.748,4.5846,1035.54,34.2449,1479.8,1030.4166555739523
1533139563.0,707.201,4.585,1036.2,34.245,1479.81,1030.4187666747441
1533139563.0,707.64,4.5842,1036.85,34.245,1479.81,1030.4209196802287
1533139564.0,707.909,4.5856,1037.24,34.2446,1479.82,1030.4216573825133
1533139564.0,708.141,4.5844,1037.59,34.2456,1479.82,1030.4237028729156
1533139564.0,708.373,4.5852,1037.92,34.2451,1479.83,1030.4242485179807
1533139564.0,708.573,4.5831,1038.22,34.246,1479.82,1030.4261716255191
1533139564.0,708.674,4.5844,1038.37,34.2452,1479.83,1030.4258491486646
1533139564.0,708.815,4.5828,1038.57,34.245,1479.82,1030.4265257969003
1533139564.0,709.014,4.5829,1038.87,34.2451,1479.83,1030.4275387512328
1533139564.0,709.442,4.5824,1039.49,34.2457,1479.83,1030.430032053222
1533139564.0,709.861,4.5855,1040.11,34.2428,1479.85,1030.4293083717994
1533139564.0,710.223,4.5864,1040.64,34.2457,1479.86,1030.433153318111
1533139565.0,710.475,4.5844,1041.01,34.2455,1479.86,1030.4344173442646
1533139565.0,710.567,4.5841,1041.14,34.2455,1479.86,1030.4348657127257
1533139565.0,710.655,4.5845,1041.28,34.2458,1479.86,1030.435493273492
1533139565.0,710.675,4.578,1041.3,34.2466,1479.84,1030.4370126524973
1533139565.0,710.668,4.5802,1041.29,34.2459,1479.85,1030.4361498005912
1533139565.0,710.603,4.5779,1041.2,34.2456,1479.83,1030.435921234053
1533139565.0,710.468,4.5776,1041.0,34.2461,1479.83,1030.4357223857735
1533139565.0,710.334,4.5758,1040.8,34.246,1479.82,1030.4352408187701
1533139565.0,710.204,4.5761,1040.61,34.2462,1479.82,1030.4347608046978
1533139565.0,710.08,4.5748,1040.43,34.2462,1479.81,1030.434357709876
1533139620.0,710.045,4.5743,1040.38,34.2463,1479.81,1030.4343422125335
1533139620.0,709.901,4.5755,1040.17,34.2465,1479.81,1030.4336848618484
1533139620.0,709.7,4.5751,1039.87,34.246,1479.81,1030.432394542401
1533139620.0,709.506,4.5751,1039.59,34.2463,1479.81,1030.431747402817
1533139620.0,709.431,4.5754,1039.48,34.2462,1479.81,1030.431283311756
1533139620.0,709.453,4.5756,1039.51,34.2459,1479.81,1030.4311160540524
1533139620.0,709.643,4.5745,1039.79,34.2467,1479.81,1030.4327701690984
1533139620.0,709.489,4.5802,1039.56,34.2464,1479.83,1030.4310842564485
1533139620.0,709.436,4.577,1039.49,34.2456,1479.81,1030.430638703064
1533139620.0,709.535,4.5761,1039.63,34.2465,1479.81,1030.4319044491663
1533139621.0,709.646,4.5746,1039.79,34.2464,1479.81,1030.4325209191777
1533139621.0,709.858,4.5744,1040.1,34.2463,1479.81,1030.4334458263668
1533139621.0,710.003,4.5743,1040.32,34.2463,1479.81,1030.4341528493032
1533139621.0,710.245,4.5736,1040.67,34.246,1479.81,1030.4351097370222
1533139621.0,710.4,4.5735,1040.9,34.2464,1479.81,1030.4361637304437
1533139621.0,710.507,4.573,1041.06,34.2461,1479.81,1030.4364955868407
1533139621.0,710.549,4.5728,1041.12,34.2465,1479.81,1030.437025741631
1533139621.0,710.534,4.5734,1041.1,34.2461,1479.82,1030.4365710687011
1533139621.0,710.606,4.5736,1041.2,34.2464,1479.82,1030.43709785003
1533139621.0,710.519,4.5733,1041.08,34.2465,1479.82,1030.4368360506378
1533139622.0,710.523,4.5736,1041.08,34.2465,1479.82,1030.436797979721
1533139622.0,710.666,4.5743,1041.29,34.2466,1479.82,1030.4374507594268
1533139622.0,710.839,4.5736,1041.55,34.2462,1479.82,1030.4380447504268
1533139622.0,711.126,4.5724,1041.97,34.2464,1479.82,1030.4396802705012
1533139622.0,711.463,4.572,1042.46,34.2463,1479.83,1030.441198621192
1533139622.0,711.704,4.5694,1042.81,34.2471,1479.82,1030.443263981989
1533139622.0,711.9,4.5688,1043.1,34.248,1479.82,1030.4449650373967
1533139622.0,712.057,4.5699,1043.33,34.2472,1479.83,1030.4449205072767
1533139622.0,712.178,4.5697,1043.51,34.2474,1479.83,1030.4456716698069
1533139623.0,712.313,4.5699,1043.71,34.2477,1479.83,1030.4465140408124
1533139623.0,712.506,4.5696,1043.99,34.2477,1479.83,1030.4474357821416
1533139623.0,712.761,4.5676,1044.37,34.2477,1479.83,1030.4488888523358
1533139623.0,713.01,4.5678,1044.73,34.2476,1479.84,1030.449920765364
1533139623.0,713.242,4.5686,1045.07,34.2472,1479.84,1030.4505768467532
1533139623.0,713.397,4.5652,1045.3,34.2477,1479.83,1030.4521284341542
1533139623.0,713.489,4.563,1045.43,34.2485,1479.82,1030.4534486572138
1533139623.0,713.585,4.5608,1045.57,34.2493,1479.82,1030.45480040303
1533139623.0,713.609,4.5622,1045.61,34.2481,1479.82,1030.4538028085092
1533139623.0,713.61,4.5603,1045.61,34.2491,1479.82,1030.4548323550862
1533139624.0,713.622,4.5617,1045.63,34.2496,1479.82,1030.4551121623626
1533139624.0,713.67,4.5622,1045.7,34.2491,1479.83,1030.4548753847805
1533139624.0,713.668,4.5628,1045.7,34.2491,1479.83,1030.4547992672833
1533139624.0,713.745,4.5616,1045.81,34.2493,1479.82,1030.4554563653332
1533139624.0,713.789,4.5612,1045.87,34.2492,1479.82,1030.4556176123076
