Salinity[psu],Temperature[celsius],Pressure[dbar],Depth[m],Density[kg_m3]
34.26,6.99,686.8,681.896564520404,1029.9685555590063
34.27,6.99,687.3,682.3921766291229,1029.9786471117727
34.27,7.0,687.8,682.8877875554726,1029.979385193449
34.27,7.0,688.3,683.3833972994707,1029.9816480268164
34.27,7.0,688.7,683.7798842433873,1029.9834582763663
34.27,7.0,689.1,684.1763704306186,1029.9852685106769
34.27,7.0,689.4,684.4737345744728,1029.9866261764093
34.27,7.01,689.8,684.8702194375262,1029.9869100257122
34.27,7.01,690.2,685.2667035439188,1029.9887201326883
34.28,7.02,690.7,685.7623076128685,1029.997282767435
34.28,7.02,691.1,686.1587900168063,1029.9990927263834
34.28,7.03,691.6,686.6543919577158,1029.9998260813925
34.29,7.04,692.0,687.0508726592437,1030.0079328117783
34.29,7.05,692.3,687.3482326888624,1030.0077585465026
34.29,7.05,692.6,687.6455922928905,1030.0091157582424
34.29,7.06,692.9,687.9429514713316,1030.008940237111
34.3,7.07,693.3,688.339429713902,1030.0170422254148
34.3,7.08,693.8,688.8350264531707,1030.0177687025448
34.31,7.08,694.3,689.3306220102951,1030.0278563598472
34.31,7.08,694.7,689.7270976048621,1030.0296655852492
34.31,7.08,695.1,690.1235724428768,1030.0314747954271
34.3,7.08,695.6,690.6191649265066,1030.025910310005
34.3,7.08,696.0,691.0156380623105,1030.0277195142405
34.31,7.08,696.4,691.4121104415906,1030.0373546233657
34.3,7.07,696.8,691.8085820643557,1030.0328737573022
34.3,7.07,697.2,692.205052930615,1030.0346830010087
34.3,7.07,697.6,692.601523040377,1030.03649222949
34.3,7.07,698.0,692.9979923936506,1030.038301442747
34.3,7.07,698.4,693.3944609904447,1030.0401106407794
34.3,7.06,698.9,693.8900456726519,1030.0439073984337
34.3,7.06,699.4,694.3856291728905,1030.0461689572398
34.3,7.05,699.9,694.8812114911785,1030.0499649407984
34.31,7.05,700.4,695.3767926275331,1030.0600528939178
34.3,7.06,700.9,695.8723725819714,1030.0529534909242
34.3,7.05,701.4,696.3679513545108,1030.0567497226148
34.3,7.02,701.9,696.8635289451682,1030.0636096155151
34.3,6.99,702.5,697.458220493898,1030.0709131328845
34.3,6.98,703.2,698.1520251497959,1030.0756079382188
34.31,6.98,703.8,698.7467130112109,1030.0861503110477
34.31,6.99,704.4,699.341399170836,1030.0873365658952
34.31,6.99,705.0,699.9360836287008,1030.0900509726266
34.31,6.99,705.5,700.4316527103205,1030.0923129520565
34.31,6.98,706.0,700.9272206102,1030.0961035636712
34.33,6.96,706.7,701.6210136847416,1030.1179809568443
34.32,6.95,707.4,702.3148044431535,1030.1148459974797
34.31,6.95,708.1,703.0085928854842,1030.1101849945173
34.32,6.96,708.7,703.6032668498199,1030.1192014925794
34.33,6.96,709.3,704.1979391126094,1030.1297438666722
34.32,6.94,709.9,704.7926096738825,1030.1276825771545
34.31,6.92,710.6,705.4863898448798,1030.1260692532019
34.3,6.9,711.3,706.1801677000121,1030.1244514846655
34.32,6.88,712.0,706.8739432393271,1030.14631771952
34.32,6.87,712.6,707.4686061441454,1030.1505518306647
34.32,6.86,713.2,708.0632673476115,1030.15478511514
34.31,6.84,713.8,708.657926849755,1030.1527031229284
34.31,6.81,714.6,709.4508035394963,1030.1608653155483
34.31,6.79,715.4,710.2436772047886,1030.1675093383535
34.33,6.77,716.1,710.9374391809812,1030.1893606650508
34.35,6.76,716.7,711.5320904604871,1030.209249638935
34.33,6.72,717.3,712.1267400388447,1030.2023253434568
34.3,6.69,717.9,712.7213879160838,1030.1860485158766
34.28,6.66,718.5,713.3160340922344,1030.1775933484448
34.28,6.63,719.1,713.9106785673262,1030.1847963858518
34.3,6.62,719.7,714.505321341389,1030.2046777681715
34.31,6.63,720.3,715.0999624144526,1030.213737252687
34.31,6.62,720.9,715.6946017865471,1030.2179493996261
34.28,6.61,721.5,716.2892394577021,1030.1986553318268
34.26,6.59,722.1,716.8838754279478,1030.1886846730945
34.26,6.56,722.6,717.379404103868,1030.1954140424377
34.27,6.53,723.1,717.8749315986391,1030.209971327487
34.29,6.52,723.6,718.3704579122781,1030.2293947341032
34.33,6.51,724.3,719.0641927671041,1030.2653994738434
34.34,6.5,725.0,719.7579253069928,1030.2778923913543
34.31,6.48,725.8,720.5507596608804,1030.2609673072716
34.28,6.45,726.7,721.4426946950294,1030.245966337742
34.28,6.44,727.5,722.2355226241513,1030.2510690135803
34.28,6.43,728.2,722.9292445820724,1030.2557175099241
34.28,6.42,728.9,723.6229642253203,1030.2603652042194
34.28,6.41,729.5,724.2175792201348,1030.2645586582696
34.29,6.39,730.1,724.8121925144377,1030.2780619259659
34.29,6.37,730.7,725.4068041082586,1030.2837221683942
34.29,6.34,731.3,726.0014140016275,1030.2908447876678
34.28,6.31,731.9,726.5960221945741,1030.290117112062
34.28,6.3,732.5,727.1906286871284,1030.294300807435
34.28,6.28,733.0,727.6861327987009,1030.2994898871593
34.27,6.27,733.6,728.2807361739468,1030.2958286789271
34.27,6.26,734.2,728.8753378488846,1030.3000087228656
34.28,6.26,734.7,729.3708379458415,1030.3101198025329
34.28,6.25,735.3,729.9654365036256,1030.3142992881194
34.27,6.25,736.0,730.6591326721496,1030.3096328103259
34.27,6.24,736.8,731.4519254596747,1030.314718876342
34.27,6.23,737.6,732.2447152247132,1030.3198041675248
34.27,6.2,738.2,732.8393055650279,1030.3268867295226
34.28,6.18,738.8,733.4338942052632,1030.340355319352
34.28,6.17,739.4,734.0284811454492,1030.3445280003452
34.28,6.17,740.0,734.6230663856156,1030.347251206597
34.27,6.16,740.6,735.2176499257926,1030.343578730509
34.27,6.16,741.3,735.9113285741071,1030.346755925464
34.28,6.15,741.9,736.5059084310753,1030.3587715120534
34.28,6.15,742.5,737.1004865881482,1030.3614948392858
34.27,6.15,743.2,737.7941589562945,1030.3568275399289
34.27,6.14,743.9,738.4878290107822,1030.3614518383256
34.27,6.14,744.5,739.082401501753,1030.3641752262404
34.27,6.14,745.1,739.6769722929579,1030.3668985796535
34.27,6.15,745.8,740.3706360677544,1030.3686282389326
34.27,6.15,746.5,741.0642975290687,1030.3718052395213
34.28,6.16,747.1,741.658862654602,1030.3809233983648
34.28,6.15,747.7,742.2534260804988,1030.3850955635337
34.27,6.13,748.2,742.748894303767,1030.3824156945557
34.28,6.1,748.7,743.24436134677,1030.3968653087838
34.29,6.07,749.2,743.7398272095247,1030.4113073529597
34.29,6.06,749.8,744.3343846869274,1030.4154716407493
34.3,6.04,750.5,745.02803292925,1030.4293741504332
34.29,6.03,751.2,745.721678858408,1030.4261432442095
34.28,6.02,751.9,746.4153224744489,1030.422911182872
34.28,6.01,752.5,747.0098723043245,1030.4270710321182
34.29,5.99,753.1,747.6044204348315,1030.4405110505106
34.29,5.97,753.7,748.1989668659999,1030.4461000793463
34.28,5.96,754.2,748.6944209272225,1030.4419532588315
34.28,5.95,754.7,749.1898738083868,1030.445653648962
34.28,5.94,755.3,749.7844157081311,1030.4498073935474
34.29,5.93,756.0,750.4780457768645,1030.462263427224
34.29,5.93,756.6,751.0725839949832,1030.464988824864
34.29,5.92,757.1,751.5680312121074,1030.4686869569282
34.29,5.92,757.6,752.0634772492737,1030.4709581825157
34.29,5.92,758.1,752.5589221064986,1030.4732293841043
34.29,5.92,758.6,753.0543657837999,1030.4755005616944
34.29,5.92,759.1,753.5498082811947,1030.4777717152863
34.29,5.92,759.5,753.9461614295894,1030.4795886208815
34.29,5.92,760.0,754.4416018031959,1030.4818597312776
34.29,5.92,760.6,755.0361286941122,1030.484585032077
34.29,5.92,761.1,755.5315664720533,1030.4868560896796
34.29,5.93,761.6,756.0270030701741,1030.487699128074
34.29,5.93,762.0,756.4233514992118,1030.489515848673
34.3,5.94,762.4,756.8196991731844,1030.4977515218752
34.31,5.95,762.9,757.315132703853,1030.5064395327288
34.31,5.96,763.4,757.8105650547637,1030.5072779807692
34.31,5.97,763.9,758.3059962259332,1030.508115112078
34.31,5.97,764.3,758.702340313467,1030.509931330903
34.31,5.97,764.7,759.0986836459866,1030.5117475343798
34.31,5.97,765.0,759.3959406499033,1030.513109676915
34.31,5.97,765.3,759.693197229133,1030.5144718108172
34.31,5.97,765.6,759.9904533836799,1030.515833936086
34.31,5.97,765.9,760.2877091135472,1030.5171960527218
34.31,5.96,766.3,760.6840494260973,1030.520446002708
34.31,5.96,766.8,761.1794737551095,1030.5227162697754
34.31,5.96,767.3,761.6748969044982,1030.5249865128606
34.31,5.96,767.8,762.17031887428,1030.5272567319637
34.31,5.96,768.2,762.5666556008008,1030.5290728899795
34.31,5.96,768.5,762.863907650269,1030.5304349984192
34.31,5.97,768.7,763.0620754473347,1030.5299087250285
34.31,5.97,768.9,763.2602430556709,1030.5308167442754
34.32,5.97,769.2,763.5574941143105,1030.540025827588
34.31,5.97,769.5,763.8547447483152,1030.5335407789962
34.31,5.97,769.8,764.1519949576887,1030.5349027834084
34.32,5.97,770.2,764.5483279096563,1030.5445657652176
34.32,5.97,770.6,764.9446601067399,1030.5463817134148
34.32,5.97,771.0,765.3409915489481,1030.548197646267
34.32,5.97,771.4,765.7373222362895,1030.5500135637744
34.32,5.97,771.8,766.1336521687738,1030.5518294659369
34.32,5.97,772.2,766.529981346409,1030.5536453527545
34.32,5.97,772.6,766.9263097692044,1030.555461224228
34.32,5.97,773.0,767.3226374371685,1030.5572770803572
34.32,5.97,773.4,767.7189643503103,1030.5590929211423
34.32,5.97,773.8,768.1152905086387,1030.5609087465834
34.32,5.97,774.2,768.5116159121624,1030.562724556681
34.32,5.97,774.5,768.8088594694698,1030.5640864041848
34.33,5.97,774.8,769.1061026022084,1030.5732949327823
34.33,5.95,775.2,769.5024261187591,1030.5779821402996
34.33,5.93,775.6,769.8987488805359,1030.5826654093673
34.33,5.91,776.1,770.3941512713698,1030.587798797097
34.33,5.9,776.6,770.8895524829007,1030.591499235738
34.33,5.9,777.0,771.2858726030387,1030.593315531786
34.33,5.9,777.4,771.6821919684429,1030.5951318124817
34.33,5.9,777.8,772.0785105791217,1030.5969480778256
34.33,5.9,778.2,772.4748284350843,1030.598764327818
34.33,5.9,778.7,772.9702246937309,1030.60103461872
34.33,5.9,779.3,773.5646986475466,1030.6037589361406
34.33,5.91,779.9,774.1591709033249,1030.6050523265471
34.33,5.91,780.4,774.6545631527164,1030.607322424659
34.33,5.91,780.8,775.0508761032376,1030.6091384858807
34.33,5.91,781.2,775.4471882991085,1030.6109545317538
34.32,5.9,781.6,775.8434997403376,1030.6063539433321
34.32,5.9,782.0,776.2398104269346,1030.6081700764357
34.32,5.9,782.5,776.7351977239921,1030.610440221229
34.33,5.89,783.0,777.230583841967,1030.6219886421345
34.33,5.89,783.6,777.8250456271728,1030.624712845556
34.33,5.89,784.3,778.5185822307205,1030.6278910392277
34.33,5.89,784.9,779.1130403373453,1030.6306151678157
34.33,5.88,785.4,779.6084207959651,1030.6343152240372
34.33,5.87,786.0,780.2028757900534,1030.63846846125
34.34,5.87,786.6,780.7973290864371,1030.6490410457577
34.34,5.88,787.2,781.3917806851456,1030.6503357180254
34.33,5.87,787.8,781.9862305862086,1030.6466412513528
34.32,5.86,788.5,782.6797533251872,1030.6433996406563
34.31,5.83,789.2,783.3732737535694,1030.6430079091144
34.31,5.81,789.8,783.9677179960298,1030.6485796602353
34.32,5.81,790.3,784.4630869013655,1030.6586998772661
34.33,5.81,790.7,784.8593811768873,1030.6683658898132
34.33,5.81,791.2,785.3547479603709,1030.6706365839018
34.32,5.79,791.7,785.8501135650718,1030.6679019753183
34.31,5.77,792.2,786.3454779910073,1030.6651626326131
34.32,5.75,792.5,786.6426960807687,1030.6772113725535
34.33,5.74,792.8,786.9399137461843,1030.6878414963548
34.33,5.7,796.9,791.0018459799572,1030.712125464519
34.33,5.7,797.1,791.1999869885061,1030.7130341181212
34.33,5.7,797.4,791.4971981477556,1030.714397091319
34.33,5.69,797.9,791.9925491369851,1030.7180810811694
34.33,5.69,798.4,792.487898947663,1030.7203527720428
34.32,5.69,798.9,792.9832475798064,1030.7147727058018
34.32,5.69,799.4,793.4785950334327,1030.7170443849575
34.33,5.68,799.8,793.8748721478129,1030.72812511697
34.32,5.68,800.3,794.3702174801515,1030.7225449537225
34.32,5.67,800.8,794.8655616340214,1030.7262273216475
34.32,5.67,801.3,795.3609046094394,1030.7284991338756
34.32,5.67,801.8,795.8562464064231,1030.73077092208
34.32,5.66,802.2,796.2525189955488,1030.7339982181074
34.32,5.65,802.6,796.6487908304962,1030.7372246028297
34.33,5.64,803.1,797.1441295636307,1030.7487571333652
34.33,5.64,803.6,797.6394671183926,1030.7510291355632
34.33,5.64,804.1,798.1348034947995,1030.7533011137325
34.33,5.63,804.6,798.6301386928682,1030.7569805065011
34.33,5.63,805.2,799.2245393751689,1030.759706954579
34.32,5.63,805.7,799.7198719809544,1030.7541262665816
34.32,5.63,806.2,800.2152034084571,1030.756398292547
34.33,5.63,806.7,800.7105336576942,1030.7665229233892
34.33,5.63,807.1,801.1067970087441,1030.7683404785482
34.33,5.63,807.5,801.5030596057239,1030.770158018329
34.33,5.62,807.9,801.899321448642,1030.7733826470612
34.33,5.62,808.4,802.3946476919045,1030.775654643325
34.33,5.62,808.9,802.8899727569772,1030.777926615559
34.33,5.62,809.4,803.3852966438768,1030.7801985637636
34.33,5.61,809.9,803.8806193526212,1030.7838769658943
34.33,5.61,810.3,804.2768766713564,1030.7856945778715
34.33,5.61,810.7,804.6731332360918,1030.7875121744694
34.33,5.61,811.1,805.0693890468365,1030.7893297556877
34.33,5.6,811.6,805.5647077499808,1030.7930074947299
34.33,5.6,812.2,806.1590886386906,1030.7957339438367
34.33,5.59,812.9,806.8525308647864,1030.8003197577248
34.33,5.59,813.5,807.4469080779895,1030.8030462668523
34.33,5.59,814.1,808.0412835948518,1030.8057727413725
34.33,5.59,814.7,808.6356574154037,1030.8084991812857
34.33,5.59,815.3,809.230029539674,1030.8112255865924
34.33,5.58,815.8,809.7253383474841,1030.8149021411527
34.33,5.57,816.3,810.2206459773588,1030.818577820278
34.33,5.56,816.8,810.715952429316,1030.82225262381
34.33,5.56,817.4,811.310318616837,1030.8249793132609
34.32,5.56,817.9,811.8056224774353,1030.819398004397
34.32,5.56,818.5,812.3999855553758,1030.8221246740732
34.33,5.54,819.2,813.0934070026361,1030.8359623214112
34.33,5.53,819.9,813.7868261413728,1030.8405437253964
34.33,5.53,820.6,814.4802429716335,1030.8437251244095
34.33,5.54,821.2,815.0745984173914,1030.8450515915283
34.32,5.53,821.8,815.6689521671904,1030.8413248682975
34.32,5.53,822.3,816.164245663187,1030.8435972460359
34.32,5.52,822.8,816.6595379814723,1030.84726904726
34.32,5.52,823.3,817.1548291220636,1030.8495414896981
34.32,5.51,823.9,817.7491769362412,1030.8536670069366
34.33,5.52,824.5,818.3435230545937,1030.8628492748396
34.33,5.52,825.2,819.0369247160438,1030.866030522082
34.33,5.51,825.8,819.6312671602109,1030.870156559458
34.32,5.5,826.4,820.2256079086474,1030.8664273828163
34.33,5.5,827.0,820.8199469613828,1030.8770087027806
34.33,5.49,827.6,821.414284318447,1030.8811331579761
34.33,5.49,828.3,822.107675758588,1030.8843146704917
34.33,5.48,829.0,822.8010648908197,1030.8888929164862
34.33,5.48,829.7,823.4944517151894,1030.8920744928432
34.33,5.48,830.4,824.187836231744,1030.8952560220675
34.33,5.48,831.1,824.8812184405311,1030.8984375041605
34.34,5.49,831.7,825.475544211304,1030.9076213246585
34.33,5.49,832.3,826.0698682866384,1030.902493837912
34.33,5.48,832.9,826.6641906665644,1030.906618241699
34.33,5.48,833.6,827.3575646337094,1030.9097995554723
34.34,5.47,834.2,827.9518833403522,1030.9217778070429
34.34,5.47,834.8,828.5462003516801,1030.9245046670846
34.34,5.46,835.5,829.2395680555802,1030.92908229813
34.33,5.46,836.2,829.9329334520567,1030.9244090314276
34.34,5.45,836.8,830.5272448125512,1030.9363861362133
34.34,5.45,837.4,831.1215544778603,1030.9391131174154
34.34,5.45,838.0,831.7158624480135,1030.941840063988
34.35,5.45,838.7,832.4092196040764,1030.95287622397
34.34,5.45,839.3,833.0035239014937,1030.9477483294327
34.34,5.45,839.8,833.4987761878348,1030.9500206959342
34.33,5.45,840.3,833.9940272970667,1030.944438421547
34.33,5.45,840.8,834.4892772292068,1030.946710776417
34.33,5.44,841.2,834.8854763274247,1030.9499238683977
34.33,5.42,841.6,835.2816746723232,1030.954529206852
34.35,5.39,841.9,835.5788229366368,1030.9757779736512
34.35,5.36,842.2,835.8759707772175,1030.9813068766543
34.34,5.35,842.4,836.074069102199,1030.9757454867558
34.34,5.35,842.5,836.1731181940686,1030.9762001586653
34.34,5.35,842.6,836.2721672388575,1030.9766548296118
34.34,5.35,842.7,836.3712162365657,1030.9771094995958
34.34,5.35,842.8,836.4702651871936,1030.977564168617
34.34,5.35,842.9,836.5693140907414,1030.9780188366753
34.34,5.35,843.1,836.7674117565969,1030.9789281699043
34.35,5.35,843.2,836.8664605189048,1030.9872397283627
34.35,5.36,843.3,836.9655092341329,1030.9863079059196
34.34,5.36,843.4,837.0645579022815,1030.9789059064424
34.34,5.35,843.5,837.1636065233508,1030.9807468248096
34.34,5.35,843.5,837.1636065233508,1030.9807468248096
34.34,5.35,843.5,837.1636065233508,1030.9807468248096
34.34,5.35,843.5,837.1636065233508,1030.9807468248096
34.34,5.35,843.6,837.2626550973407,1030.9812014861293
34.35,5.35,843.7,837.3617036242517,1030.9895130032385
34.35,5.35,843.9,837.5598005368364,1030.99042230645
34.34,5.36,844.0,837.6588489225107,1030.9816337295526
34.34,5.36,844.1,837.7578972611065,1030.9820883633686
34.34,5.36,844.1,837.7578972611065,1030.9820883633686
34.34,5.35,844.1,837.7578972611065,1030.9834747782868
34.34,5.35,844.1,837.7578972611065,1030.9834747782868
34.34,5.35,844.2,837.8569455526236,1030.9839294338303
34.35,5.35,844.2,837.8569455526236,1030.9917862540474
34.35,5.35,844.2,837.8569455526236,1030.9917862540474
34.34,5.36,844.2,837.8569455526236,1030.9825429962218
34.34,5.36,844.2,837.8569455526236,1030.9825429962218
34.34,5.37,844.3,837.9559937970624,1030.9816100876385
34.35,5.37,844.4,838.0550419944233,1030.989921009718
34.35,5.37,844.5,838.1540901447063,1030.9903756096994
34.34,5.36,844.7,838.3521863040381,1030.9848161460502
34.34,5.36,844.8,838.4512343130875,1030.9852707731281
34.34,5.36,844.9,838.5502822750598,1030.9857253992434
34.34,5.35,845.0,838.6493301899542,1030.987566643522
34.34,5.35,845.0,838.6493301899542,1030.987566643522
34.34,5.35,845.1,838.7483780577719,1030.9880212904015
34.35,5.35,845.2,838.8474258785121,1030.9963326834672
34.35,5.35,845.3,838.9464736521753,1030.9967873211147
34.35,5.35,845.3,838.9464736521753,1030.9967873211147
34.34,5.35,845.3,838.9464736521753,1030.9889305812726
34.34,5.35,845.3,838.9464736521753,1030.9889305812726
34.35,5.35,845.3,838.9464736521753,1030.9967873211147
34.35,5.35,845.4,839.0455213787621,1030.9972419577996
34.35,5.35,845.5,839.1445690582724,1030.997696593522
34.35,5.35,845.7,839.342664276063,1030.9986058620786
34.35,5.35,845.8,839.4417118143438,1030.999060494913
34.34,5.35,845.9,839.5407593055485,1030.9916584307823
34.34,5.35,846.0,839.6398067496773,1030.9921130689982
34.34,5.35,846.1,839.7388541467303,1030.9925677062513
34.34,5.35,846.2,839.8379014967076,1030.9930223425417
34.34,5.35,846.2,839.8379014967076,1030.9930223425417
34.35,5.35,846.1,839.7388541467303,1031.0004243876406
34.35,5.35,846.1,839.7388541467303,1031.0004243876406
34.35,5.35,846.2,839.8379014967076,1031.0008790166248
34.34,5.35,846.3,839.9369487996092,1030.9934769778697
34.34,5.35,846.3,839.9369487996092,1030.9934769778697
34.35,5.35,846.3,839.9369487996092,1031.0013336446461
34.35,5.35,846.3,839.9369487996092,1031.0013336446461
34.35,5.35,846.3,839.9369487996092,1031.0013336446461
34.35,5.35,846.4,840.0359960554357,1031.001788271705
34.35,5.35,846.5,840.1350432641866,1031.0022428978011
34.35,5.35,846.5,840.1350432641866,1031.0022428978011
34.34,5.35,846.5,840.1350432641866,1030.9943862456375
34.34,5.35,846.5,840.1350432641866,1030.9943862456375
34.34,5.35,846.5,840.1350432641866,1030.9943862456375
34.34,5.35,846.6,840.2340904258627,1030.9948408780776
34.34,5.35,846.7,840.3331375404638,1030.995295509555
34.34,5.35,846.8,840.4321846079897,1030.99575014007
34.34,5.35,846.8,840.4321846079897,1030.99575014007
34.35,5.35,846.7,840.3331375404638,1031.0031521471058
34.35,5.35,846.6,840.2340904258627,1031.0026975229348
34.34,5.35,846.6,840.2340904258627,1030.9948408780776
34.34,5.35,846.7,840.3331375404638,1030.995295509555
34.34,5.35,846.8,840.4321846079897,1030.99575014007
34.34,5.35,846.9,840.5312316284409,1030.9962047696222
34.34,5.35,847.1,840.72932552812,1030.9971140258388
34.35,5.35,847.2,840.828372407348,1031.0054252535226
34.35,5.35,847.4,841.0264660245812,1031.0063344893513
34.35,5.35,847.5,841.1255127625869,1031.0067891058218
34.35,5.35,847.5,841.1255127625869,1031.0067891058218
34.34,5.35,847.4,841.0264660245812,1030.9984779029444
34.34,5.34,847.4,841.0264660245812,1030.9998639864057
34.35,5.34,847.5,841.1255127625869,1031.0081754579544
34.35,5.34,847.6,841.2245594535192,1031.0086300961568
34.34,5.34,847.6,841.2245594535192,1031.0007732783888
34.34,5.35,847.7,841.3236060973777,1030.9998417713866
34.34,5.35,847.7,841.3236060973777,1030.9998417713866
34.34,5.35,847.6,841.2245594535192,1030.999387149535
34.34,5.35,847.6,841.2245594535192,1030.999387149535
34.35,5.34,847.6,841.2245594535192,1031.0086300961568
34.35,5.35,847.6,841.2245594535192,1031.0072437213296
34.35,5.35,847.6,841.2245594535192,1031.0072437213296
34.35,5.35,847.6,841.2245594535192,1031.0072437213296
34.34,5.35,847.6,841.2245594535192,1030.999387149535
34.34,5.35,847.7,841.3236060973777,1030.9998417713866
34.34,5.35,847.7,841.3236060973777,1030.9998417713866
34.34,5.35,847.6,841.2245594535192,1030.999387149535
34.34,5.34,847.6,841.2245594535192,1031.0007732783888
34.34,5.34,847.6,841.2245594535192,1031.0007732783888
34.35,5.34,847.5,841.1255127625869,1031.0081754579544
34.35,5.34,847.4,841.0264660245812,1031.0077208187893
34.34,5.34,847.2,840.828372407348,1030.998954690572
34.34,5.34,846.9,840.5312316284409,1030.9975907396008
34.35,5.34,846.6,840.2340904258627,1031.0040836708122
34.35,5.34,846.3,839.9369487996092,1031.0027197244367
34.34,5.35,846.0,839.6398067496773,1030.9921130689982
34.35,5.35,845.7,839.342664276063,1030.9986058620786
34.35,5.35,845.4,839.0455213787621,1030.9972419577996
34.35,5.34,845.1,838.7483780577719,1030.9972638522922
34.34,5.34,844.7,838.3521863040381,1030.987588167735
34.34,5.35,844.3,837.9559937970624,1030.984384088411
34.34,5.35,843.9,837.5598005368364,1030.9825654643118
34.34,5.35,843.5,837.1636065233508,1030.9807468248096
34.35,5.35,843.1,836.7674117565969,1030.9867850704995
34.34,5.35,842.7,836.3712162365657,1030.9771094995958
34.34,5.35,842.4,836.074069102199,1030.9757454867558
34.34,5.35,842.1,835.7769215441053,1030.9743814652513
34.34,5.35,841.9,835.5788229366368,1030.9734721127681
34.34,5.35,841.6,835.2816746723232,1030.9721080768227
34.35,5.35,841.3,834.9845259842725,1030.9786010643413
34.34,5.35,841.0,834.6873768724812,1030.9693799789375
34.34,5.35,840.8,834.4892772292068,1030.9684706052738
34.34,5.35,840.6,834.2911773976008,1030.9675612277588
34.35,5.35,840.3,833.9940272970667,1030.974054259472
34.35,5.35,840.0,833.6968767727798,1030.9726901992376
34.35,5.36,839.6,833.3006754145523,1030.9694857990041
34.35,5.36,839.2,832.9044733029709,1030.9676671139134
34.35,5.37,838.9,832.6073212248909,1030.9649165284818
34.34,5.37,838.7,832.4092196040764,1030.9561504895694
34.34,5.37,838.4,832.1120668197103,1030.9547864973406
34.34,5.37,838.2,831.913964728035,1030.953877164375
34.34,5.37,838.0,831.7158624480135,1030.9529678275585
34.34,5.36,837.7,831.4187086748296,1030.9529898584572
34.34,5.36,837.4,831.1215544778603,1030.9516257692876
34.34,5.37,837.0,830.7253482226733,1030.948421085717
34.34,5.37,836.6,830.3291412140752,1030.9466023620253
34.34,5.38,836.2,829.9329334520567,1030.9433968392698
34.34,5.38,835.8,829.536724936609,1030.9415781754885
34.35,5.38,835.4,829.1405156677235,1030.9476162216797
34.34,5.39,835.0,828.7443056453914,1030.9365532097625
34.34,5.39,834.6,828.348094869604,1030.9347345904594
34.34,5.39,834.2,827.9518833403522,1030.932915955755
34.34,5.39,833.9,827.654724198947,1030.9315519696197
34.34,5.4,833.7,827.4566178692146,1030.92925426321
34.34,5.39,833.4,827.1594580214203,1030.9292786401425
34.34,5.38,833.1,826.8622977497874,1030.9293017920972
34.34,5.38,832.8,826.5651370543122,1030.9279377061778
34.34,5.38,832.4,826.168922134362,1030.9261189114736
34.34,5.39,832.0,825.7727064608991,1030.9229131895795
34.34,5.4,831.6,825.3764900339147,1030.9197065531996
34.34,5.4,831.3,825.0793272191726,1030.9183425599754
34.34,5.4,831.0,824.782163980566,1030.916978558088
34.34,5.4,830.7,824.4850003180909,1030.9156145475374
34.34,5.4,830.3,824.0887814421005,1030.9137958533272
34.34,5.4,829.9,823.6925618125514,1030.9119771437154
34.34,5.4,829.5,823.2963414294344,1030.9101584187022
34.35,5.41,829.1,822.9001202927406,1030.9148077111413
34.34,5.41,828.7,822.5038984024616,1030.9051325977769
34.34,5.42,828.3,822.107675758588,1030.9019246029368
34.34,5.42,827.8,821.6123963939909,1030.8996513437967
34.34,5.42,827.4,821.2161720544983,1030.8978327191603
34.34,5.41,827.0,820.8199469613828,1030.897403098927
34.34,5.41,826.6,820.4237211146358,1030.8955843528872
34.34,5.41,826.1,819.9284377463938,1030.8933108986787
34.34,5.41,825.6,819.4331532005713,1030.8910374204047
34.35,5.43,825.0,818.8388101911539,1030.893387257229
34.34,5.44,824.5,818.3435230545937,1030.8818670824999
34.34,5.44,824.1,817.9472924974489,1030.8800485119255
34.34,5.44,823.7,817.5510611866086,1030.878229925953
34.34,5.45,823.2,817.0557709881602,1030.8745652725727
34.34,5.45,822.6,816.4614211954827,1030.871837471631
34.34,5.45,821.8,815.6689521671904,1030.868200349817
34.34,5.45,821.0,814.8764801239134,1030.8645631664122
34.34,5.46,820.3,814.1830646127607,1030.8599887575892
34.34,5.46,819.7,813.5887066230089,1030.8572609249172
34.34,5.47,819.1,812.9943469372239,1030.8531404266412
34.34,5.47,818.5,812.3999855553758,1030.850412660355
34.34,5.46,818.0,811.904683108211,1030.8495318775429
34.34,5.46,817.5,811.4093794831864,1030.8472585753852
34.33,5.46,817.1,811.0131357350967,1030.8375838524803
34.33,5.47,816.6,810.5178299898821,1030.833918650266
34.33,5.47,816.0,809.9234615407853,1030.8311906958666
34.33,5.47,815.4,809.3290913954716,1030.8284627068222
34.33,5.48,814.7,808.6356574154037,1030.823887538805
34.33,5.49,814.0,807.9422211265083,1030.8193115605825
34.33,5.49,813.3,807.2487825287388,1030.816129085062
34.33,5.49,812.6,806.5553416220479,1030.8129465623913
34.33,5.49,811.9,805.861898406388,1030.8097639925695
34.34,5.5,811.3,805.2675166694648,1030.8134976829467
34.33,5.51,810.8,804.7721972594641,1030.8019741409034
34.33,5.51,810.3,804.2768766713564,1030.799701020843
34.34,5.51,809.8,803.7815549051239,1030.8052832468475
34.33,5.51,809.3,803.2862319607498,1030.7951547085606
34.32,5.53,808.7,802.6918428723297,1030.7817800039675
34.33,5.55,808.0,801.9983867915506,1030.7836567896616
34.33,5.56,807.4,801.4039940271725,1030.7795299696209
34.33,5.56,806.8,800.8095995661512,1030.7768027031882
