Salinity[psu],Temperature[celsius],Pressure[dbar],Density[kg_m3],Depth[m]
34.3118,4.2973,1134.4,1032.424016355311,1125.0973409638862
34.311,4.2988,1134.28,1032.4226415419232,1124.978646261093
34.3113,4.2987,1133.95,1032.4213915621826,1124.652235481804
34.3116,4.3018,1133.45,1032.4189410166439,1124.15767272636
34.3111,4.3029,1133.24,1032.4174466789077,1123.9499560210584
34.3113,4.3012,1132.92,1032.4163776385935,1123.6334349313984
34.3112,4.3013,1132.68,1032.4151952928376,1123.3960438004447
34.3108,4.3091,1132.43,1032.4127010200327,1123.1487610864328
34.3102,4.3099,1132.4,1032.411985933126,1123.1190871411443
34.3107,4.308,1132.24,1032.411906508182,1122.9608260286461
34.3102,4.3094,1132.05,1032.4104628335979,1122.7728908023319
34.3104,4.3092,1131.89,1032.4099199551108,1122.614629428404
34.3103,4.3098,1131.83,1032.4094884307485,1122.5552813823692
34.3102,4.3105,1131.88,1032.4095432456404,1122.6047380885652
34.3099,4.3114,1132.04,1032.4099137730734,1122.7629994699626
34.3102,4.3117,1132.4,1032.4117448990894,1123.1190871411443
34.3093,4.3128,1132.61,1032.4118440751436,1123.3268046699316
34.3098,4.3135,1132.71,1032.412597668123,1123.4257177065188
34.3093,4.3132,1132.62,1032.4118359301415,1123.336695975691
34.309,4.3148,1132.6,1032.4112949243606,1123.3169133637052
34.3093,4.3164,1132.57,1032.4111801371898,1123.2872394422257
34.3094,4.3154,1132.49,1032.41102928779,1123.208108964405
34.309,4.3174,1132.47,1032.4103560484325,1123.1883263402817
34.3093,4.3188,1132.34,1032.4098137433748,1123.0597392379625
34.3075,4.3177,1132.44,1032.409000398287,1123.1586524005952
34.3076,4.3241,1132.37,1032.4079033492578,1123.089413191654
34.308,4.3231,1132.37,1032.4083518294017,1123.089413191654
34.3066,4.3257,1132.68,1032.4083109771523,1123.3960438004447
34.307,4.3248,1133.0,1032.4101997017458,1123.7125652486288
34.3075,4.3218,1133.22,1032.411994279971,1123.9301734669593
34.3075,4.3213,1133.57,1032.4136512156174,1124.276367894101
34.3078,4.3212,1133.61,1032.4140821532098,1124.3159329350765
34.3078,4.3205,1133.66,1032.4144031112428,1124.3653892257926
34.3077,4.3206,1133.69,1032.414447375939,1124.3950629946205
34.3076,4.3207,1133.62,1032.4140373796447,1124.325824194153
34.3076,4.32,1133.49,1032.4135406604428,1124.1972377897425
34.3085,4.3185,1133.36,1032.4138586349213,1124.068651306439
34.3078,4.3193,1133.38,1032.413292004225,1124.088433847467
34.3077,4.3212,1133.33,1032.4127316114273,1124.038977491396
34.3081,4.3209,1133.27,1032.4128137038256,1123.9796298487056
34.3078,4.32,1133.3,1032.4128347774283,1124.0093036721514
34.3086,4.3112,1133.33,1032.4147789420622,1124.038977491396
34.309,4.3098,1133.44,1032.4157806014402,1124.1477814593468
34.3091,4.3125,1133.65,1032.4164515827447,1124.355497968583
34.3072,4.3074,1133.77,1032.4161860998415,1124.4741930242874
34.3101,4.2957,1134.0,1032.4210767253767,1124.7016916931611
34.3113,4.297,1134.05,1032.4220733432937,1124.751147892848
34.31,4.3023,1134.1,1032.4205692172025,1124.800604080864
34.3097,4.3051,1133.92,1032.419140814174,1124.622561749388
34.3101,4.3006,1133.87,1032.4198304728532,1124.573105519358
34.3106,4.2992,1133.86,1032.4203654712214,1124.563214271952
34.3112,4.2961,1133.89,1032.4213882422193,1124.5928880127706
34.3105,4.3,1133.95,1032.4205886733273,1124.652235481804
34.311,4.2994,1133.9,1032.4208348905509,1124.6027792587765
34.31,4.3006,1133.86,1032.4197064276343,1124.563214271952
34.3103,4.3005,1133.84,1032.4198647943406,1124.5434317757386
34.3105,4.3016,1133.77,1032.4195567925358,1124.4741930242874
34.3105,4.3003,1133.61,1032.4190038866375,1124.3159329350765
34.3107,4.3007,1133.41,1032.4181989729937,1124.1181076555076
34.3103,4.3014,1133.27,1032.4171548043694,1123.9796298487056
34.3102,4.3012,1133.21,1032.4168303691815,1123.9202821892097
34.3107,4.3024,1133.16,1032.4168356955306,1123.8708257934588
34.3106,4.3017,1133.09,1032.4165327470466,1123.8015868198004
34.3102,4.3028,1133.13,1032.4162527946692,1123.8411519504061
34.3107,4.307,1133.01,1032.4155384921896,1123.7224565361819
34.3095,4.3113,1133.04,1032.4141556319921,1123.7521303960402
34.3086,4.3139,1133.09,1032.413327019034,1123.8015868198004
34.3084,4.3145,1133.2,1032.413589128967,1123.910390910993
34.3089,4.3131,1133.26,1032.4144422949842,1123.9697385732902
34.3087,4.3113,1133.5,1032.4156164449462,1124.207129054421
34.3092,4.3106,1133.48,1032.4160124026096,1124.1873465245972
34.3094,4.3085,1133.53,1032.4166779992518,1124.2368028456565
34.3094,4.3093,1133.55,1032.4166617274234,1124.2565853708124
34.3087,4.3103,1133.57,1032.4160683746038,1124.276367894101
34.309,4.3104,1133.68,1032.4167905322058,1124.3851717388113
34.3088,4.3098,1133.74,1032.4169862342678,1124.4445192666635
34.3093,4.3095,1133.7,1032.4172377603174,1124.4049542499624
34.3092,4.3093,1133.85,1032.4178673595732,1124.5533230240787
34.3093,4.3103,1133.77,1032.4174486175982,1124.4741930242874
34.309,4.3102,1133.83,1032.4174987432455,1124.5335405269318
34.3093,4.3101,1133.74,1032.4173391187753,1124.4445192666635
34.3088,4.3096,1133.67,1032.4166950191677,1124.3752804825353
34.3089,4.3086,1133.61,1032.4166349746051,1124.3159329350765
34.3093,4.307,1133.58,1032.4170273808684,1124.2862591550452
34.3095,4.3066,1133.63,1032.4174653102395,1124.3357154527637
34.3097,4.3067,1133.61,1032.417518289652,1124.3159329350765
34.3094,4.3071,1133.62,1032.4172743217498,1124.325824194153
34.3098,4.3065,1133.62,1032.4176691103082,1124.325824194153
34.3095,4.3082,1133.61,1032.4171602157166,1124.3159329350765
34.309,4.3106,1133.57,1032.4162640337627,1124.276367894101
34.3094,4.3093,1133.77,1032.4176611570156,1124.4741930242874
34.3094,4.308,1133.65,1032.4172900994113,1124.355497968583
34.3093,4.3076,1133.56,1032.4168561855365,1124.26647663269
34.3098,4.3073,1133.4,1032.4165625534577,1124.1082163866276
34.3091,4.3073,1133.28,1032.4154671062793,1123.9895211236542
34.3096,4.3068,1133.05,1032.4148822347768,1123.7620216817259
34.3093,4.3069,1132.91,1032.41399698767,1123.6235436396437
34.3097,4.306,1132.85,1032.4141593467932,1123.564195879313
34.3098,4.3056,1132.77,1032.4139280640377,1123.4850655060632
34.3091,4.3064,1132.83,1032.413543255186,1123.5444132888017
34.3098,4.3055,1132.65,1032.4133962851624,1123.3663698901685
34.3099,4.3058,1132.66,1032.413480172894,1123.376261194061
34.3097,4.3055,1132.73,1032.4136811140556,1123.4455003082344
34.3094,4.3058,1132.83,1032.4138594163994,1123.5444132888017
34.3097,4.306,1132.81,1032.4139776261193,1123.5246306964225
34.3093,4.3068,1132.79,1032.4134652152336,1123.5048481021765
34.3103,4.3091,1132.74,1032.4137162699428,1123.4553916083917
34.3091,4.3118,1132.6,1032.4117753469855,1123.3169133637052
34.3091,4.3112,1132.62,1032.411946555786,1123.336695975691
34.3091,4.311,1132.67,1032.412200484582,1123.386152497486
34.3089,4.3102,1132.7,1032.4122866735797,1123.415826404961
34.309,4.3087,1132.98,1032.4138381607643,1123.6927826721221
34.3092,4.3084,1132.96,1032.4139446968873,1123.6730000937482
34.3092,4.311,1133.02,1032.4138691133835,1123.7323478232681
34.3092,4.3115,1132.74,1032.412530142672,1123.4553916083917
34.3102,4.31,1132.71,1032.4133808565587,1123.4257177065188
34.3099,4.3108,1132.85,1032.4136738957773,1123.564195879313
34.3092,4.3108,1132.71,1032.412487597046,1123.4257177065188
34.3095,4.3116,1132.74,1032.4127525891142,1123.4553916083917
34.3098,4.3163,1132.7,1032.4121771564387,1123.415826404961
34.309,4.3195,1132.68,1032.4110286442258,1123.3960438004447
34.3085,4.3188,1132.64,1032.4105476804427,1123.3564785858098
34.3091,4.3177,1132.58,1032.4108941715401,1123.297130749852
34.3089,4.3173,1132.52,1032.4105179740998,1123.2377828970891
34.3081,4.3177,1132.45,1032.4095174952108,1123.168543714291
34.309,4.3181,1132.23,1032.4091719927094,1122.9509347051473
34.3084,4.319,1132.2,1032.4084434547435,1122.9212607318486
34.3085,4.3192,1132.37,1032.4092675391703,1123.089413191654
34.3086,4.3198,1132.54,1032.4100380174452,1123.257565516544
34.3076,4.3227,1132.88,1032.4104077587251,1123.5938697615795
34.307,4.3227,1133.16,1032.4112080351197,1123.8708257934588
34.3081,4.321,1133.4,1032.4133908423191,1124.1082163866276
34.308,4.3186,1133.7,1032.4149966877205,1124.4049542499624
34.309,4.3152,1133.71,1032.4162838231223,1124.414845504838
34.3089,4.3151,1133.93,1032.4172180072962,1124.6324529939936
34.3075,4.3184,1133.9,1032.4155389689058,1124.6027792587765
34.3095,4.315,1134.08,1032.4183844768222,1124.780821607058
34.3122,4.3078,1134.2,1032.4220166171742,1124.8995164218861
34.3127,4.3023,1134.27,1032.4234641036012,1124.9687550328258
34.3126,4.3043,1134.34,1032.423435739451,1125.0379936208924
34.3098,4.3098,1134.27,1032.4201800512974,1124.9687550328258
34.3093,4.3114,1134.29,1032.4196635300623,1124.9885374888931
34.3105,4.3093,1134.26,1032.4207518781468,1124.958863804092
34.3106,4.3094,1134.33,1032.4211350920887,1125.028102395426
34.3093,4.3109,1134.4,1032.4202302103254,1125.0973409638862
34.3099,4.3086,1134.36,1032.4208282366324,1125.057776070424
34.309,4.3033,1134.35,1032.420784955128,1125.0478848458913
34.3095,4.3012,1134.2,1032.4207776789585,1124.8995164218861
34.3109,4.3026,1134.12,1032.4213274468616,1124.8203865528028
34.3106,4.3007,1134.19,1032.4216639295205,1124.8896251898843
34.3117,4.2993,1134.27,1032.4230795026574,1124.9687550328258
34.3116,4.3004,1134.14,1032.4222630776771,1124.8401690228748
34.3111,4.3037,1134.12,1032.4213374210947,1124.8203865528028
34.3106,4.3048,1134.07,1032.4205699401234,1124.7709303694546
34.3111,4.307,1133.96,1032.4201687215395,1124.662126725009
34.3104,4.3049,1133.76,1032.4189910154596,1124.464301772213
34.3113,4.3054,1133.69,1032.4193135941375,1124.3950629946205
34.311,4.3056,1133.61,1032.4186875413252,1124.3159329350765
34.3113,4.3041,1133.32,1032.4178067276061,1124.0290862187812
34.3106,4.3089,1133.18,1032.4159777790683,1123.8906083531595
34.3106,4.3025,1133.18,1032.4168345582123,1123.8906083531595
34.3111,4.3057,1133.25,1032.4171173028328,1123.9598472974076
34.3112,4.3046,1133.3,1032.4175703224462,1124.0093036721514
34.3118,4.3069,1133.44,1032.4183700983779,1124.1477814593468
34.3103,4.3087,1133.44,1032.4169498750068,1124.1477814593468
34.3112,4.3053,1133.5,1032.4183852083243,1124.207129054421
34.3117,4.3012,1133.52,1032.4194179462556,1124.2269115823779
34.3112,4.2991,1133.62,1032.4197602051468,1124.325824194153
34.3133,4.2931,1133.73,1032.4227135907345,1124.4346280131886
34.3135,4.2937,1133.99,1032.4239717955138,1124.691800451823
34.3123,4.2964,1134.09,1032.4231215030047,1124.7907128441943
34.3126,4.2956,1134.23,1032.424100420076,1124.9291901150896
34.3136,4.2917,1134.17,1032.4251357028925,1124.869842724481
34.3125,4.293,1134.29,1032.4246422152753,1124.9885374888931
34.3137,4.2925,1134.34,1032.4258796538443,1125.0379936208924
34.3134,4.2938,1134.41,1032.4257879220936,1125.1072321860852
34.3144,4.2908,1134.4,1032.4269299468274,1125.0973409638862
34.314,4.2888,1134.32,1032.4265194923273,1125.0182111694928
34.3138,4.2902,1134.34,1032.4262658983955,1125.0379936208924
34.313,4.289,1134.32,1032.4257065723777,1125.0182111694928
34.3137,4.2891,1134.2,1032.4256983329146,1124.8995164218861
34.314,4.2889,1134.13,1032.4256429022955,1124.8302777880724
34.3139,4.2866,1133.98,1032.4251903137563,1124.6819092100188
34.3145,4.2883,1133.93,1032.4252075657691,1124.6324529939936
34.3133,4.2913,1133.71,1032.4228634667004,1124.414845504838
34.3134,4.2936,1133.6,1032.4221347129153,1124.306041675533
34.3121,4.2964,1133.46,1032.420102097969,1124.1675639929056
34.3125,4.298,1133.34,1032.4196573221334,1124.0488687635436
34.3107,4.3079,1133.13,1032.4159631469145,1123.8411519504061
34.3107,4.3064,1133.0,1032.4155733896744,1123.7125652486288
34.3107,4.3077,1132.92,1032.415035905955,1123.6334349313984
34.3105,4.3104,1132.7,1032.413517703588,1123.415826404961
34.3105,4.3122,1132.57,1032.4126860707931,1123.2872394422257
34.3109,4.3083,1132.41,1032.412795883911,1123.1289784567073
34.3105,4.3097,1132.34,1032.4119759752555,1123.0597392379625
34.3114,4.3068,1132.25,1032.4126628821605,1122.970717351679
34.3123,4.3069,1132.02,1032.412312126043,1122.7432168038235
34.3109,4.3074,1131.82,1032.4102359778535,1122.5453900397297
34.3116,4.3033,1131.6,1032.4103355205782,1122.3277803835442
34.3118,4.3025,1131.53,1032.4102817738722,1122.2585409001006
34.3111,4.304,1131.42,1032.4090309991402,1122.1497359513278
34.3108,4.304,1131.22,1032.407886511506,1121.9519086270177
34.3108,4.3032,1131.04,1032.4071757715033,1121.7738638754752
34.3121,4.3024,1130.98,1032.4080322230068,1121.7145155913474
34.3109,4.3032,1130.81,1032.4062094386018,1121.546362028382
34.311,4.3036,1130.61,1032.4053258845265,1121.348534134509
34.3109,4.3045,1130.38,1032.4040819012864,1121.1210318256926
34.3112,4.3032,1130.24,1032.4038556105695,1120.9825520385386
34.3113,4.3011,1130.18,1032.4039425341157,1120.923203530318
34.3112,4.3023,1130.21,1032.4038397054678,1120.9528777865291
34.3116,4.3021,1130.34,1032.4047715616448,1121.0814661815573
34.3111,4.3028,1130.45,1032.4047846010965,1121.190271684955
34.311,4.3038,1130.55,1032.4050265297947,1121.289185729932
34.3112,4.3051,1130.61,1032.4052824198272,1121.348534134509
34.3102,4.3074,1130.87,1032.4053697079153,1121.605710360129
34.3116,4.3071,1131.16,1032.4078279880468,1121.8925603933105
34.3102,4.3112,1131.62,1032.4082683394356,1122.347563088898
34.3089,4.3157,1132.25,1032.4095057582635,1122.970717351679
34.3088,4.3179,1132.67,1032.4110403892025,1123.386152497486
34.3085,4.3133,1132.92,1032.4125564945832,1123.6334349313984
34.31,4.3098,1133.08,1032.4149312910977,1123.791695535982
34.3095,4.3105,1133.11,1032.414580771928,1123.8213693860368
34.3092,4.3118,1133.22,1032.4146705437229,1123.9301734669593
34.3086,4.3132,1133.42,1032.414919912987,1124.1279989239208
34.3088,4.3127,1133.55,1032.415734677047,1124.2565853708124
34.3089,4.3126,1133.56,1032.4158721121485,1124.26647663269
34.3091,4.313,1133.56,1032.4159757545856,1124.26647663269
34.3085,4.3144,1133.49,1032.4149985429797,1124.1972377897425
34.3084,4.3144,1133.42,1032.4146019375298,1124.1279989239208
34.3092,4.3124,1133.35,1032.4151807480841,1124.0587600352249
34.3083,4.3144,1133.31,1032.4140236202084,1124.0191949456998
34.3085,4.3138,1133.19,1032.413716083647,1123.9004996323094
34.3094,4.3128,1133.09,1032.4141032596685,1123.8015868198004
34.309,4.3142,1132.96,1032.4130107147241,1123.6730000937482
34.3088,4.314,1132.8,1032.4121534282513,1123.514739399533
34.3088,4.3144,1132.68,1032.4115547077643,1123.3960438004447
34.3086,4.3162,1132.51,1032.4103840794332,1123.2278915866611
34.3086,4.3188,1132.36,1032.409354319464,1123.0795218742237
34.308,4.3198,1132.26,1032.408294382476,1122.9806086742444
34.3082,4.319,1132.23,1032.4084225155038,1122.9509347051473
34.3086,4.3194,1132.18,1032.408456225951,1122.9014780806485
34.3086,4.3191,1132.4,1032.4094958325777,1123.1190871411443
34.3087,4.3183,1132.68,1032.4109536096053,1123.3960438004447
34.3091,4.318,1132.99,1032.412716501256,1123.7026739606088
34.3089,4.3183,1133.39,1032.4143361598644,1124.0983251172806
34.3089,4.3181,1133.81,1032.4162708809388,1124.5137580279174
34.3086,4.3182,1134.37,1032.4185655141587,1125.0676672944896
34.3093,4.3175,1134.69,1032.4206632314524,1125.3841862181198
34.3089,4.3157,1134.88,1032.4214531248936,1125.5721191028574
34.3093,4.3153,1135.05,1032.4225934130138,1125.7402694358336
34.3092,4.3156,1134.97,1032.4221111906375,1125.6611398841792
34.3091,4.3151,1134.95,1032.4220087356225,1125.6413574915975
34.3089,4.3161,1134.84,1032.4212178141324,1125.5325542990217
34.3092,4.3159,1134.83,1032.4214350224206,1125.522663096896
34.309,4.3146,1134.71,1032.4209068987643,1125.403968634975
34.309,4.3149,1134.59,1032.4203215816808,1125.2852741058339
34.3101,4.3134,1134.43,1032.4206604630801,1125.1270146290815
34.3093,4.3145,1134.43,1032.419884187844,1125.1270146290815
34.3085,4.3095,1134.36,1032.419607125552,1125.057776070424
34.3096,4.3127,1134.31,1032.4198160664662,1125.008319943093
34.3094,4.3117,1134.29,1032.4197019543847,1124.9885374888931
34.3092,4.3112,1134.21,1032.4192482883357,1124.9094076534209
34.3095,4.31,1134.23,1032.4197357152175,1124.9291901150896
34.3093,4.3063,1134.24,1032.4201194222321,1124.939081345224
34.3103,4.3031,1134.32,1032.4216974202234,1125.0182111694928
34.3099,4.3024,1134.34,1032.4215675291925,1125.0379936208924
34.31,4.3031,1134.34,1032.421552437429,1125.0379936208924
34.3097,4.3024,1134.44,1032.4218645962494,1125.1369058498797
34.31,4.3033,1134.42,1032.4218890976354,1125.1171234078165
34.31,4.3037,1134.44,1032.4219264057615,1125.1369058498797
34.3095,4.3042,1134.52,1032.4218298301328,1125.216035599459
34.31,4.3033,1134.64,1032.4228885386647,1125.334730167812
34.3099,4.304,1134.71,1032.4230342096603,1125.403968634975
34.3099,4.304,1134.94,1032.424079069684,1125.6314662946065
34.3094,4.303,1135.11,1032.424592179161,1125.799616579969
34.3098,4.3035,1135.11,1032.4248396880892,1125.799616579969
34.3096,4.3029,1135.25,1032.4253987950276,1125.9380931842668
34.3101,4.3029,1135.43,1032.4266095729974,1126.1161343982114
34.3098,4.3034,1135.38,1032.4260796449973,1126.06667852062
34.3098,4.3044,1135.41,1032.4260820274935,1126.0963520485752
34.3098,4.3038,1135.39,1032.426071513835,1126.0765696970718
34.3102,4.3036,1135.34,1032.4261856042576,1126.0271138101443
34.3096,4.3043,1135.32,1032.4255293396177,1126.0073314521057
34.3099,4.3052,1135.39,1032.4259626545595,1126.0765696970718
34.3097,4.3045,1135.5,1032.4263988758603,1126.1853726072345
34.31,4.3043,1135.6,1032.4271157749831,1126.2842842947325
34.3101,4.3037,1135.69,1032.4276835844305,1126.3733047735705
34.3097,4.3038,1135.87,1032.4281734440826,1126.5513456178148
34.3099,4.3027,1136.15,1032.4297499461097,1126.8282977415843
34.3098,4.3037,1136.24,1032.4299462684864,1126.9173179893617
34.3095,4.3029,1136.3,1032.4300901288784,1126.9766648002078
34.3093,4.3032,1136.43,1032.43048328699,1127.1052494993937
34.3098,4.3032,1136.51,1032.4312397666351,1127.184378505837
34.3102,4.3028,1136.49,1032.4315169284955,1127.1645962570271
34.3098,4.3029,1136.53,1032.4313707969595,1127.2041607527801
34.3099,4.3027,1136.44,1032.4310673460027,1127.115140626833
34.3099,4.3026,1136.37,1032.4307627448227,1127.0459027249565
34.3098,4.3028,1136.33,1032.4304756399542,1127.0063381993295
34.3098,4.3028,1136.09,1032.4293853763893,1126.7689508887272
34.3097,4.3036,1135.97,1032.4286545037144,1126.6502571326005
34.3098,4.3045,1135.77,1032.4277040392224,1126.4524340563507
34.3096,4.3077,1135.7,1032.4268002362553,1126.3831959355514
34.3103,4.3062,1135.62,1032.4271880143933,1126.3040666266304
34.3087,4.3072,1135.52,1032.4253420129123,1126.2051549484684
34.3095,4.3064,1135.3,1032.425078649407,1125.9875490922002
34.3091,4.3084,1135.12,1032.423678635928,1125.8095077690248
34.3096,4.3111,1135.1,1032.4236191538268,1125.789725390447
34.3075,4.3154,1135.02,1032.4210287503538,1125.7105958574643
34.3089,4.313,1135.06,1032.4226326051448,1125.75016062769
34.3077,4.3169,1135.17,1032.421666323186,1125.8589637072998
34.3087,4.3136,1135.37,1032.4238031986572,1126.0567873437012
34.3095,4.3095,1135.43,1032.4252539761242,1126.1161343982114
34.3091,4.3102,1135.41,1032.424754901159,1126.0963520485752
34.3085,4.3186,1135.55,1032.4237934714934,1126.2348284568184
34.3084,4.3193,1135.61,1032.423893563787,1126.2941754609149
34.3082,4.3188,1135.66,1032.4240305027972,1126.3436312848255
34.3079,4.3188,1135.75,1032.4242034970603,1126.4326517384563
34.3083,4.3175,1135.89,1032.425328157344,1126.5711279245065
34.308,4.316,1136.01,1032.4258385022813,1126.6898217254447
34.3082,4.3159,1136.16,1032.4266904975243,1126.8381888820934
34.3082,4.3168,1136.31,1032.4272512187456,1126.9865559337152
34.3082,4.3156,1136.5,1032.4282751491864,1127.1744873816656
34.3076,4.3149,1136.58,1032.4282607241323,1127.253616361969
34.3094,4.3087,1136.68,1032.4309608372464,1127.3525275453387
34.3088,4.3101,1136.58,1032.4298473322715,1127.253616361969
34.3086,4.3101,1136.56,1032.4295992601635,1127.233834119694
34.3085,4.3101,1136.51,1032.4292935211645,1127.184378505837
34.3093,4.3077,1136.68,1032.4310162040417,1127.3525275453387
34.3092,4.3075,1136.73,1032.431191517845,1127.4019831195194
34.3085,4.3081,1136.79,1032.4308334138912,1127.461329793132
34.3097,4.3054,1136.9,1032.4326381398191,1127.5701319844459
34.3097,4.3056,1136.89,1032.43256592261,1127.5602408784785
34.3102,4.3071,1136.86,1032.432621754386,1127.5305675577756
34.3098,4.3079,1136.75,1032.4317004455795,1127.4217653459239
34.3093,4.3088,1136.63,1032.4306416989705,1127.3030719594885
34.3099,4.3087,1136.49,1032.4304907985616,1127.1645962570271
34.3098,4.3091,1136.33,1032.4296317792805,1127.0063381993295
34.3098,4.3098,1136.24,1032.429129156973,1126.9173179893617
34.3092,4.3097,1136.14,1032.4282166300177,1126.8184066006083
34.3094,4.3101,1136.06,1032.4279568496331,1126.739277455997
34.3095,4.3111,1135.86,1032.4269929515228,1126.541454463769
34.3091,4.3083,1135.79,1032.4267356486598,1126.472216372378
34.3105,4.3041,1135.91,1032.4289438800479,1126.5909102293308
34.3095,4.3063,1135.88,1032.4277268340759,1126.561236771394
34.3109,4.304,1135.87,1032.429090011271,1126.5513456178148
34.3107,4.3033,1135.87,1032.4290265251664,1126.5513456178148
34.3104,4.3027,1135.82,1032.4286438902127,1126.5018898429175
34.31,4.3016,1136.03,1032.4294307136845,1126.709604019066
34.3106,4.3002,1136.3,1032.4313163949018,1126.9766648002078
34.3102,4.3004,1136.35,1032.431202305735,1127.0261204630767
34.311,4.3007,1136.49,1032.4324270326028,1127.1645962570271
34.3105,4.301,1136.45,1032.4318120883092,1127.1250317538056
34.3109,4.3005,1136.25,1032.4312849278388,1126.9272091256696
34.3104,4.2995,1136.22,1032.4308894585924,1126.8975357153452
34.3107,4.3007,1136.07,1032.4302832177602,1126.7491686007072
34.3109,4.3013,1135.88,1032.4294969758776,1126.561236771394
34.3107,4.3018,1135.67,1032.4283188115153,1126.3535224482073
34.3102,4.3027,1135.53,1032.4271692479278,1126.2150461183853
34.3105,4.302,1135.37,1032.4267719539368,1126.0567873437012
34.3111,4.3023,1135.17,1032.4262948969076,1125.8589637072998
34.311,4.3029,1134.94,1032.4250910930793,1125.6314662946065
34.3101,4.3041,1134.85,1032.423814049308,1125.542445500681
34.3109,4.3056,1134.79,1032.4239695320057,1125.4830982837245
34.3105,4.305,1135.06,1032.4249619880197,1125.75016062769
34.3102,4.3041,1134.87,1032.423983519749,1125.5622279025986
34.3101,4.3046,1134.85,1032.423747101849,1125.542445500681
34.311,4.303,1134.65,1032.4237602672033,1125.3446213788072
34.3114,4.3027,1134.67,1032.4242057431302,1125.364403799397
34.3101,4.3045,1134.51,1032.4222159155947,1125.2061443823955
34.3114,4.3032,1134.34,1032.4226396440456,1125.0379936208924
34.3098,4.3073,1134.36,1032.420923722464,1125.057776070424
34.3107,4.3071,1133.96,1032.4198408784052,1124.662126725009
34.3099,4.3085,1133.78,1032.4182067838851,1124.4840842758952
34.3101,4.3085,1133.59,1032.417500863812,1124.2961504155226
34.307,4.3233,1133.57,1032.4129900632752,1124.276367894101
34.3076,4.3238,1133.58,1032.4134401107326,1124.2862591550452
34.3083,4.3223,1133.54,1032.4140097667846,1124.2466941084676
34.3082,4.325,1133.36,1032.4127515173086,1124.068651306439
34.3079,4.3208,1133.17,1032.4122156221435,1123.8807170735424
34.3062,4.3329,1133.16,1032.4092113393676,1123.8708257934588
34.3055,4.3355,1133.1,1032.408039714621,1123.8114781031522
34.3065,4.3313,1132.89,1032.4084353400813,1123.6037610547342
34.306,4.3344,1132.82,1032.407308477057,1123.5345219928458
34.3062,4.3328,1132.83,1032.4077257627796,1123.5444132888017
34.3064,4.3339,1132.99,1032.4084621904492,1123.7026739606088
34.3064,4.3344,1132.59,1032.406578155438,1123.3070220570123
34.3064,4.3331,1132.58,1032.406707128087,1123.297130749852
34.3067,4.3339,1132.42,1032.4061088441508,1123.1388697718035
34.306,4.3353,1132.43,1032.405416198272,1123.1487610864328
34.3067,4.3314,1132.61,1032.4073072554036,1123.3268046699316
34.3066,4.3324,1132.64,1032.4072307883437,1123.3564785858098
34.3066,4.3334,1132.6,1032.406914947604,1123.3169133637052
34.3058,4.3334,1132.32,1032.405014205092,1123.039956599834
34.3061,4.3347,1132.24,1032.404712241818,1122.9608260286461
34.3057,4.3364,1132.16,1032.4038063469866,1122.8816954275815
34.305,4.3429,1132.24,1032.402747166147,1122.9608260286461
34.3039,4.344,1131.98,1032.4005538597573,1122.703651465944
34.3041,4.3443,1132.09,1032.4011704430905,1122.81245612714
34.3042,4.3456,1132.22,1032.4016650012722,1122.941043381181
34.3043,4.3437,1132.24,1032.402089536341,1122.9608260286461
34.3049,4.3423,1132.49,1032.4038846643307,1123.208108964405
34.3049,4.3419,1132.61,1032.4044834274935,1123.3268046699316
34.3039,4.344,1132.73,1032.4039605226437,1123.4455003082344
34.3039,4.3453,1132.95,1032.4047852468384,1123.663108803861
34.3051,4.3391,1133.2,1032.4076963982793,1123.910390910993
34.3045,4.3391,1133.21,1032.4072701879074,1123.9202821892097
34.3042,4.3395,1133.21,1032.406980683312,1123.9202821892097
34.3047,4.3385,1133.24,1032.407644196372,1123.9499560210584
34.3051,4.3389,1133.3,1032.4081774662716,1124.0093036721514
34.3047,4.3385,1133.26,1032.407735041441,1123.9697385732902
34.3054,4.3411,1133.19,1032.4076183286718,1123.9004996323094
34.3051,4.3394,1132.99,1032.4067022603242,1123.7026739606088
34.3054,4.3366,1132.77,1032.4063145371194,1123.4850655060632
34.3053,4.339,1132.61,1032.4051870916417,1123.3268046699316
34.3055,4.3387,1132.44,1032.4046123718701,1123.1586524005952
34.3055,4.3405,1132.37,1032.4040528356534,1123.089413191654
34.3055,4.3402,1132.41,1032.4042747919732,1123.1289784567073
34.3049,4.3394,1132.36,1032.403683408783,1123.0795218742237
34.3055,4.3385,1132.39,1032.4044120951282,1123.1091958251145
34.3047,4.3432,1132.54,1032.4038337464758,1123.257565516544
34.305,4.341,1132.61,1032.4046828414198,1123.3268046699316
34.3051,4.3403,1132.74,1032.405445897606,1123.4553916083917
34.3054,4.3404,1132.86,1032.4062133614493,1123.5740871738685
34.3049,4.3409,1133.07,1032.4067070869044,1123.781804251697
34.305,4.3415,1132.99,1032.4063417718698,1123.7026739606088
34.3048,4.3417,1133.03,1032.4063394014763,1123.7422391098874
34.3041,4.3408,1133.28,1032.4070455338358,1123.9895211236542
34.3074,4.3296,1133.27,1032.411096956551,1123.9796298487056
34.3064,4.3296,1133.39,1032.4108559707863,1124.0983251172806
34.306,4.3302,1133.41,1032.4105519117322,1124.1181076555076
34.3055,4.3333,1133.6,1032.4106060643874,1124.306041675533
