Salinity[psu],Temperature[celsius],Pressure[dbar],Depth[m],Density[kg_m3]
34.47,3.22,1178.4,1168.6142028892461,1032.8875063407677
34.46,3.23,1178.8,1169.0097693079508,1032.8802106305086
34.46,3.23,1179.2,1169.4053349807293,1032.882035873058
34.46,3.23,1179.2,1169.4053349807293,1032.882035873058
34.46,3.23,1179.2,1169.4053349807293,1032.882035873058
34.47,3.23,1179.4,1169.603117537399,1032.8908344463096
34.46,3.22,1179.3,1169.504226282374,1032.883727074769
34.46,3.22,1179.4,1169.603117537399,1032.8841834063637
34.46,3.23,1180.1,1170.2953550172317,1032.886142611801
34.46,3.23,1179.7,1169.8997910227563,1032.8843174043243
34.46,3.23,1179.9,1170.0975731132319,1032.8852300100111
34.46,3.23,1180.0,1170.196464088541,1032.885686311393
34.46,3.23,1179.9,1170.0975731132319,1032.8852300100111
34.47,3.22,1180.3,1170.493136734757,1032.8961764971673
34.46,3.22,1180.3,1170.493136734757,1032.8882903468686
34.46,3.22,1180.2,1170.3942458993035,1032.8878340240433
34.46,3.22,1180.1,1170.2953550172317,1032.8873777002434
34.47,3.22,1179.9,1170.0975731132319,1032.8943512303129
34.47,3.21,1180.1,1170.2953550172317,1032.8964981030836
34.47,3.21,1179.8,1169.9986820913034,1032.8951290754349
34.47,3.22,1180.1,1170.2953550172317,1032.8952638656888
34.47,3.22,1180.6,1170.789808961407,1032.897545437078
34.47,3.22,1179.9,1170.0975731132319,1032.8943512303129
34.47,3.22,1180.3,1170.493136734757,1032.8961764971673
34.47,3.22,1180.7,1170.888699610388,1032.8980017484332
34.47,3.22,1180.3,1170.493136734757,1032.8961764971673
34.47,3.21,1180.7,1170.888699610388,1032.899236132072
34.47,3.21,1180.5,1170.6909182658087,1032.89832345964
34.47,3.21,1181.0,1171.1853712776235,1032.900605133412
34.46,3.22,1180.9,1171.0864807684961,1032.8910282633606
34.47,3.21,1180.4,1170.592027523592,1032.8978671219627
34.47,3.21,1181.0,1171.1853712776235,1032.900605133412
34.47,3.22,1181.0,1171.1853712776235,1032.8993706766523
34.47,3.22,1181.3,1171.4820425253026,1032.900739596103
34.47,3.21,1181.3,1171.4820425253026,1032.9019741259824
34.47,3.22,1181.5,1171.6798231240034,1032.9016522041989
34.47,3.22,1181.6,1171.7787133534282,1032.9021085067852
34.47,3.22,1181.8,1171.9764936724291,1032.9030211090355
34.47,3.22,1182.2,1172.3720537510355,1032.9048463018448
34.47,3.22,1181.3,1171.4820425253026,1032.900739596103
34.47,3.22,1181.7,1171.877603536237,1032.9025648083975
34.47,3.22,1182.3,1172.4709436541473,1032.9053025976114
34.47,3.22,1181.8,1171.9764936724291,1032.9030211090355
34.47,3.22,1182.1,1172.2731638013079,1032.9043900051038
34.47,3.22,1182.5,1172.6687233205241,1032.9062151862222
34.47,3.22,1182.1,1172.2731638013079,1032.9043900051038
34.47,3.21,1182.6,1172.7676130837895,1032.9079063257864
34.47,3.21,1182.5,1172.6687233205241,1032.9074500085708
34.47,3.22,1182.3,1172.4709436541473,1032.9053025976114
34.47,3.21,1182.5,1172.6687233205241,1032.9074500085708
34.47,3.21,1183.0,1173.163171670699,1032.9097315849058
34.47,3.21,1182.4,1172.5698335106438,1032.9069936903807
34.47,3.21,1182.5,1172.6687233205241,1032.9074500085708
34.47,3.21,1183.2,1173.3609506844655,1032.9106442086195
34.46,3.22,1183.2,1173.3609506844655,1032.901523284986
34.47,3.22,1183.1,1173.2620612008895,1032.9089529286723
34.47,3.21,1183.1,1173.2620612008895,1032.91018789725
34.47,3.22,1182.8,1172.9653924704742,1032.9075840618314
34.47,3.22,1183.3,1173.4598401214269,1032.9098655016953
34.47,3.22,1183.2,1173.3609506844655,1032.909409215671
34.47,3.22,1182.9,1173.0642820938942,1032.9080403517526
34.47,3.23,1183.2,1173.3609506844655,1032.9081731113547
34.47,3.22,1183.8,1173.9542866070224,1032.912146917204
34.47,3.22,1183.4,1173.558729511774,1032.9103217867455
34.46,3.23,1183.4,1173.558729511774,1032.9011999787351
34.47,3.22,1183.5,1173.657618855507,1032.9107780708214
34.47,3.22,1183.5,1173.657618855507,1032.9107780708214
34.47,3.22,1183.9,1174.0531757643005,1032.9126031973829
34.47,3.22,1183.6,1173.756508152626,1032.911234353923
34.47,3.22,1183.6,1173.756508152626,1032.911234353923
34.47,3.22,1184.1,1174.2509539390153,1032.9135157548185
34.47,3.22,1183.9,1174.0531757643005,1032.9126031973829
34.47,3.21,1184.2,1174.349842956453,1032.915207268729
34.47,3.21,1184.1,1174.2509539390153,1032.9147509671025
34.47,3.21,1184.1,1174.2509539390153,1032.9147509671025
34.47,3.21,1184.0,1174.1520648749645,1032.9142946645018
34.47,3.21,1184.4,1174.5476208514897,1032.9161198690595
34.47,3.21,1184.3,1174.4487319272775,1032.9156635693814
34.47,3.21,1185.0,1175.1409534178958,1032.918857646667
34.47,3.21,1184.7,1174.844287344448,1032.9174887622473
34.47,3.21,1185.1,1175.2398420158208,1032.919313939525
34.47,3.21,1184.5,1174.6465097290884,1032.916576167763
34.47,3.21,1185.3,1175.4376190718356,1032.920226522318
34.47,3.21,1185.1,1175.2398420158208,1032.919313939525
34.47,3.21,1185.0,1175.1409534178958,1032.918857646667
34.47,3.21,1185.5,1175.6353959414037,1032.921139101214
34.47,3.21,1185.5,1175.6353959414037,1032.921139101214
34.47,3.21,1186.1,1176.2287254314424,1032.9238768145196
34.47,3.21,1185.9,1176.0309491212065,1032.922964247315
34.47,3.21,1185.8,1175.932060896172,1032.922507962251
34.47,3.22,1185.9,1176.0309491212065,1032.9217285963855
34.47,3.22,1186.1,1176.2287254314424,1032.922641114854
34.47,3.21,1186.2,1176.3276135166448,1032.9243330966608
34.46,3.22,1186.5,1176.6242774925897,1032.9165804592965
34.47,3.22,1186.8,1176.9209410490457,1032.925834898809
34.47,3.22,1186.6,1176.7231653913514,1032.9249223939782
34.47,3.22,1186.9,1177.0198288079785,1032.926291149763
34.47,3.22,1186.8,1176.9209410490457,1032.925834898809
34.47,3.22,1186.7,1176.8220532435034,1032.9253786468805
34.47,3.22,1187.2,1177.316491805121,1032.9276598967808
34.47,3.21,1187.4,1177.514266903504,1032.9298084063632
34.47,3.21,1187.0,1177.1187165203019,1032.9279833187168
34.47,3.21,1187.4,1177.514266903504,1032.9298084063632
34.47,3.22,1187.6,1177.712041815452,1032.929484879167
34.47,3.22,1187.7,1177.8109292015135,1032.929941122328
34.47,3.22,1187.2,1177.316491805121,1032.9276598967808
34.47,3.22,1187.8,1177.9098165409666,1032.9303973645153
34.47,3.22,1187.4,1177.514266903504,1032.928572389922
34.47,3.22,1188.3,1178.4042525391123,1032.9326785608396
34.47,3.22,1187.7,1177.8109292015135,1032.929941122328
34.47,3.22,1188.2,1178.305365432699,1032.932222323523
34.47,3.22,1187.8,1177.9098165409666,1032.9303973645153
34.46,3.22,1188.2,1178.305365432699,1032.924336771433
34.47,3.22,1188.1,1178.2064782796776,1032.9317660852323
34.46,3.23,1188.6,1178.700913578709,1032.9249245859482
34.47,3.23,1188.3,1178.4042525391123,1032.9314412142367
34.47,3.23,1188.3,1178.4042525391123,1032.9314412142367
34.47,3.23,1187.9,1178.0087038338115,1032.9296163565498
34.47,3.23,1188.2,1178.305365432699,1032.9309850012758
34.46,3.22,1187.9,1178.0087038338115,1032.9229680309245
34.47,3.2,1188.0,1178.1075910800485,1032.9337810600364
34.47,3.21,1187.8,1177.9098165409666,1032.9316334784223
34.47,3.21,1188.3,1178.4042525391123,1032.9339147965766
34.47,3.21,1188.0,1178.1075910800485,1032.9325460086066
34.47,3.22,1187.7,1177.8109292015135,1032.929941122328
34.47,3.22,1187.9,1178.0087038338115,1032.9308536057283
34.47,3.22,1187.7,1177.8109292015135,1032.929941122328
34.47,3.22,1187.9,1178.0087038338115,1032.9308536057283
34.46,3.23,1187.8,1177.9098165409666,1032.9212748178097
34.47,3.22,1187.7,1177.8109292015135,1032.929941122328
34.47,3.23,1187.3,1177.4153793776168,1032.9268790407996
34.47,3.23,1187.5,1177.6131543827826,1032.927791483279
34.46,3.24,1187.1,1177.2176041860162,1032.9168433149623
34.47,3.23,1187.6,1177.712041815452,1032.9282477030577
34.47,3.22,1187.2,1177.316491805121,1032.9276598967808
34.46,3.23,1187.6,1177.712041815452,1032.920362366035
34.47,3.23,1187.4,1177.514266903504,1032.9273352625262
34.47,3.23,1187.4,1177.514266903504,1032.9273352625262
34.47,3.22,1187.6,1177.712041815452,1032.929484879167
34.47,3.22,1187.9,1178.0087038338115,1032.9308536057283
34.47,3.22,1187.5,1177.6131543827826,1032.9290286350315
34.47,3.21,1187.6,1177.712041815452,1032.9307209443411
34.47,3.21,1188.0,1178.1075910800485,1032.9325460086066
34.47,3.21,1188.1,1178.2064782796776,1032.9330022722374
34.47,3.21,1187.9,1178.0087038338115,1032.9320897440016
34.47,3.21,1188.2,1178.305365432699,1032.9334585348943
34.47,3.21,1188.2,1178.305365432699,1032.9334585348943
34.47,3.2,1187.9,1178.0087038338115,1032.9333247710554
34.47,3.2,1188.6,1178.700913578709,1032.936518773462
34.47,3.2,1188.6,1178.700913578709,1032.936518773462
34.47,3.2,1189.1,1179.1953477125633,1032.9388001745237
34.47,3.2,1189.0,1179.0964609790058,1032.93834389626
34.47,3.2,1189.4,1179.4920076335982,1032.9401690034695
34.47,3.2,1189.0,1179.0964609790058,1032.93834389626
34.47,3.19,1188.8,1178.898687372071,1032.9386654717987
34.47,3.19,1189.5,1179.590894180731,1032.9418595835168
34.47,3.19,1189.6,1179.689780681258,1032.9423158812933
34.47,3.19,1189.4,1179.4920076335982,1032.9414032847658
34.47,3.19,1190.0,1180.0853262173096,1032.944141062656
34.47,3.19,1190.2,1180.283098705704,1032.945053647491
34.47,3.19,1190.0,1180.0853262173096,1032.944141062656
34.47,3.19,1190.5,1180.5797570887594,1032.946422517436
34.47,3.19,1190.6,1180.6786431232351,1032.9468788054692
34.47,3.19,1190.5,1180.5797570887594,1032.946422517436
34.47,3.19,1190.9,1180.9753009470369,1032.948247663722
34.47,3.19,1190.8,1180.8764150523737,1032.947791378612
34.47,3.2,1191.0,1181.074186795096,1032.947469276427
34.47,3.2,1191.2,1181.2719583514033,1032.9483817930104
34.47,3.2,1191.1,1181.1730725965513,1032.9479255352057
34.47,3.2,1190.9,1180.9753009470369,1032.947013016674
34.47,3.2,1191.6,1181.6675009047763,1032.9502068144868
34.47,3.2,1191.7,1181.7663864266117,1032.9506630674205
34.47,3.2,1191.5,1181.5686153363376,1032.949750560579
34.47,3.2,1191.6,1181.6675009047763,1032.9502068144868
34.47,3.2,1191.6,1181.6675009047763,1032.9502068144868
34.47,3.2,1192.3,1182.3596985789688,1032.9534005645637
34.47,3.2,1192.3,1182.3596985789688,1032.9534005645637
34.47,3.2,1192.2,1182.2608133367485,1032.9529443174754
34.47,3.2,1191.7,1181.7663864266117,1032.9506630674205
34.47,3.2,1192.1,1182.1619280479258,1032.9524880694128
34.47,3.2,1192.4,1182.4585837745872,1032.9538568106777
34.47,3.2,1192.0,1182.0630427125013,1032.9520318203759
34.47,3.2,1191.8,1181.8652719018442,1032.9511193193798
34.47,3.2,1192.2,1182.2608133367485,1032.9529443174754
34.47,3.2,1191.9,1181.9641573304743,1032.9515755703649
34.47,3.2,1192.4,1182.4585837745872,1032.9538568106777
34.47,3.19,1191.3,1181.3708440596513,1032.9500727944187
34.47,3.19,1192.0,1182.0630427125013,1032.9532667356268
34.47,3.19,1192.5,1182.5574689236034,1032.955548092975
34.47,3.19,1192.2,1182.2608133367485,1032.9541792814891
34.47,3.2,1191.9,1181.9641573304743,1032.9515755703649
34.47,3.2,1192.4,1182.4585837745872,1032.9538568106777
34.47,3.2,1192.6,1182.6563540260179,1032.9547692999836
34.47,3.2,1192.5,1182.5574689236034,1032.954313055818
34.47,3.21,1192.9,1182.9530090536523,1032.954901780915
34.47,3.21,1192.5,1182.5574689236034,1032.9530769075805
34.47,3.21,1192.4,1182.4585837745872,1032.9526206868115
34.47,3.21,1192.7,1182.7552390818307,1032.9539893461958
34.47,3.22,1192.4,1182.4585837745872,1032.9513834521686
34.46,3.21,1193.1,1183.1507788390688,1032.9479287701106
34.47,3.2,1192.6,1182.6563540260179,1032.9547692999836
34.47,3.2,1192.8,1182.854124091042,1032.955681785393
34.47,3.2,1192.7,1182.7552390818307,1032.9552255431754
34.46,3.21,1192.7,1182.7552390818307,1032.9461038742813
34.47,3.21,1193.2,1183.2496636618755,1032.9562704256882
34.47,3.21,1192.9,1182.9530090536523,1032.954901780915
34.47,3.21,1192.7,1182.7552390818307,1032.9539893461958
34.47,3.21,1192.7,1182.7552390818307,1032.9539893461958
34.47,3.21,1192.8,1182.854124091042,1032.9544455640425
34.47,3.2,1192.9,1182.9530090536523,1032.9561380266362
34.46,3.21,1193.5,1183.5463178506914,1032.9497536503545
34.47,3.2,1193.2,1183.2496636618755,1032.957506744521
34.47,3.2,1192.7,1182.7552390818307,1032.9552255431754
34.47,3.2,1193.2,1183.2496636618755,1032.957506744521
34.47,3.2,1193.1,1183.1507788390688,1032.9570505062002
34.47,3.21,1193.2,1183.2496636618755,1032.9562704256882
34.47,3.21,1193.7,1183.7440870768999,1032.958551480829
34.47,3.21,1193.7,1183.7440870768999,1032.958551480829
34.47,3.21,1193.1,1183.1507788390688,1032.955814211738
34.47,3.21,1193.3,1183.3485484380815,1032.9567266386646
34.47,3.22,1193.3,1183.3485484380815,1032.9554891847731
34.47,3.22,1193.4,1183.4474331676868,1032.955945372415
34.47,3.21,1193.1,1183.1507788390688,1032.955814211738
34.47,3.21,1192.6,1182.6563540260179,1032.9535331273753
34.47,3.22,1193.2,1183.2496636618755,1032.9550329961573
34.47,3.22,1193.5,1183.5463178506914,1032.956401559083
34.47,3.22,1193.0,1183.0518939696613,1032.954120616004
34.47,3.22,1193.1,1183.1507788390688,1032.9545768065677
34.46,3.23,1193.5,1183.5463178506914,1032.947278055661
34.47,3.22,1193.4,1183.4474331676868,1032.955945372415
34.47,3.2,1193.7,1183.7440870768999,1032.9597879215128
34.47,3.2,1193.6,1183.6452024870955,1032.9593316880628
34.47,3.21,1193.7,1183.7440870768999,1032.958551480829
34.47,3.21,1193.7,1183.7440870768999,1032.958551480829
34.47,3.21,1193.5,1183.5463178506914,1032.957639061695
34.47,3.21,1193.8,1183.8429716201038,1032.9590076889353
34.47,3.22,1193.6,1183.6452024870955,1032.9568577447767
34.47,3.21,1194.0,1184.0407405667117,1032.9599201022252
34.47,3.22,1193.0,1183.0518939696613,1032.954120616004
34.47,3.22,1193.6,1183.6452024870955,1032.9568577447767
34.47,3.21,1192.9,1182.9530090536523,1032.954901780915
34.47,3.2,1193.0,1183.0518939696613,1032.9565942669053
34.47,3.2,1193.7,1183.7440870768999,1032.9597879215128
34.47,3.2,1193.5,1183.5463178506914,1032.9588754536385
34.47,3.2,1193.1,1183.1507788390688,1032.9570505062002
34.47,3.2,1192.8,1182.854124091042,1032.955681785393
34.47,3.2,1193.5,1183.5463178506914,1032.9588754536385
34.47,3.21,1193.9,1183.9418561167074,1032.9594638960673
34.47,3.21,1193.6,1183.6452024870955,1032.9580952717492
34.47,3.2,1193.1,1183.1507788390688,1032.9570505062002
34.47,3.2,1193.0,1183.0518939696613,1032.9565942669053
34.47,3.2,1193.1,1183.1507788390688,1032.9570505062002
34.47,3.2,1193.5,1183.5463178506914,1032.9588754536385
34.47,3.2,1193.3,1183.3485484380815,1032.9579629818677
34.47,3.2,1193.6,1183.6452024870955,1032.9593316880628
34.47,3.21,1193.2,1183.2496636618755,1032.9562704256882
34.47,3.21,1193.4,1183.4474331676868,1032.9571828506669
34.47,3.21,1193.0,1183.0518939696613,1032.9553579968135
34.47,3.21,1192.8,1182.854124091042,1032.9544455640425
34.47,3.21,1193.4,1183.4474331676868,1032.9571828506669
34.47,3.21,1192.8,1182.854124091042,1032.9544455640425
34.47,3.21,1193.3,1183.3485484380815,1032.9567266386646
34.47,3.21,1193.3,1183.3485484380815,1032.9567266386646
34.47,3.21,1193.4,1183.4474331676868,1032.9571828506669
34.47,3.21,1193.2,1183.2496636618755,1032.9562704256882
34.47,3.21,1192.7,1182.7552390818307,1032.9539893461958
34.47,3.21,1193.1,1183.1507788390688,1032.955814211738
34.47,3.21,1193.3,1183.3485484380815,1032.9567266386646
34.47,3.21,1192.9,1182.9530090536523,1032.954901780915
34.47,3.21,1193.3,1183.3485484380815,1032.9567266386646
34.47,3.21,1192.8,1182.854124091042,1032.9544455640425
34.47,3.21,1193.3,1183.3485484380815,1032.9567266386646
34.47,3.21,1193.3,1183.3485484380815,1032.9567266386646
34.47,3.21,1193.3,1183.3485484380815,1032.9567266386646
34.47,3.2,1193.3,1183.3485484380815,1032.9579629818677
34.47,3.2,1193.5,1183.5463178506914,1032.9588754536385
34.47,3.2,1194.0,1184.0407405667117,1032.961156616018
34.47,3.2,1193.7,1183.7440870768999,1032.9597879215128
34.47,3.2,1194.2,1184.2385093269208,1032.9620690741506
34.47,3.21,1194.0,1184.0407405667117,1032.9599201022252
34.47,3.21,1194.2,1184.2385093269208,1032.9608325116192
34.47,3.21,1194.1,1184.1396249701158,1032.9603763074092
34.47,3.2,1194.2,1184.2385093269208,1032.9620690741506
34.47,3.2,1194.1,1184.1396249701158,1032.9616128455714
34.47,3.19,1194.2,1184.2385093269208,1032.9633045257692
34.47,3.2,1193.9,1183.9418561167074,1032.9607003854903
34.47,3.2,1193.8,1183.8429716201038,1032.9602441539887
34.47,3.2,1194.3,1184.3373936371256,1032.962525301756
34.47,3.2,1194.8,1184.8318144891648,1032.9648064251696
34.47,3.19,1194.0,1184.0407405667117,1032.9623920188778
34.47,3.19,1194.7,1184.7329304119546,1032.9655857759483
34.47,3.2,1194.7,1184.7329304119546,1032.964350202435
34.47,3.2,1194.7,1184.7329304119546,1032.964350202435
34.47,3.2,1194.6,1184.634046288146,1032.9638939787264
34.47,3.2,1194.4,1184.4362779007317,1032.9629815283868
34.47,3.19,1194.7,1184.7329304119546,1032.9655857759483
34.47,3.19,1195.1,1185.128466441203,1032.9674107585554
34.47,3.19,1194.9,1184.9306985197763,1032.9664982692002
34.47,3.19,1194.6,1184.634046288146,1032.9651295278609
34.47,3.19,1194.9,1184.9306985197763,1032.9664982692002
34.47,3.2,1194.7,1184.7329304119546,1032.964350202435
34.47,3.2,1195.0,1185.0295825037888,1032.9657188677163
34.47,3.2,1194.4,1184.4362779007317,1032.9629815283868
34.47,3.2,1195.0,1185.0295825037888,1032.9657188677163
34.47,3.2,1195.2,1185.2273503320198,1032.9666313063665
34.47,3.19,1195.0,1185.0295825037888,1032.966954514365
34.47,3.2,1195.2,1185.2273503320198,1032.9666313063665
34.47,3.2,1195.1,1185.128466441203,1032.9661750875284
34.47,3.2,1195.3,1185.3262341762377,1032.9670875242305
34.47,3.2,1195.3,1185.3262341762377,1032.9670875242305
34.47,3.2,1195.3,1185.3262341762377,1032.9670875242305
34.47,3.2,1195.2,1185.2273503320198,1032.9666313063665
34.47,3.2,1195.2,1185.2273503320198,1032.9666313063665
34.47,3.2,1195.0,1185.0295825037888,1032.9657188677163
34.47,3.2,1195.1,1185.128466441203,1032.9661750875284
34.47,3.2,1195.3,1185.3262341762377,1032.9670875242305
34.47,3.2,1195.1,1185.128466441203,1032.9661750875284
34.47,3.2,1195.7,1185.7217690871319,1032.9689123859453
34.47,3.2,1195.4,1185.425117973858,1032.9675437411204
34.47,3.2,1195.7,1185.7217690871319,1032.9689123859453
34.47,3.2,1195.6,1185.6228854293047,1032.9684561719778
34.47,3.2,1195.9,1185.919536262994,1032.969824810958
34.47,3.2,1196.0,1186.018419781029,1032.9702810220033
34.47,3.2,1196.4,1186.4139533872012,1032.9721058564435
34.47,3.2,1195.9,1185.919536262994,1032.969824810958
34.47,3.2,1195.8,1185.8206526983613,1032.9693685989387
34.47,3.2,1195.9,1185.919536262994,1032.969824810958
34.47,3.2,1196.1,1186.117303252467,1032.9707372320745
34.47,3.2,1196.1,1186.117303252467,1032.9707372320745
34.47,3.2,1196.4,1186.4139533872012,1032.9721058564435
34.47,3.2,1196.5,1186.5128366722524,1032.9725620626184
34.47,3.2,1196.2,1186.2161866773085,1032.9711934411716
34.47,3.2,1196.0,1186.018419781029,1032.9702810220033
34.47,3.2,1196.3,1186.3150700555532,1032.9716496492947
34.47,3.2,1195.7,1185.7217690871319,1032.9689123859453
34.47,3.2,1195.6,1185.6228854293047,1032.9684561719778
34.47,3.19,1195.5,1185.52400172488,1032.9692357255751
34.47,3.2,1195.4,1185.425117973858,1032.9675437411204
34.47,3.2,1195.7,1185.7217690871319,1032.9689123859453
34.47,3.19,1195.8,1185.8206526983613,1032.9706044406107
34.47,3.2,1195.6,1185.6228854293047,1032.9684561719778
34.47,3.2,1195.9,1185.919536262994,1032.969824810958
34.47,3.2,1196.0,1186.018419781029,1032.9702810220033
34.47,3.2,1196.6,1186.6117199107077,1032.9730182678193
34.47,3.2,1196.5,1186.5128366722524,1032.9725620626184
34.47,3.2,1197.2,1187.2050183629233,1032.9757554785685
34.47,3.2,1196.7,1186.7106031025667,1032.9734744720458
34.47,3.2,1197.5,1187.5016669599918,1032.9771240707935
34.47,3.2,1196.9,1186.9083693464968,1032.974386877577
34.47,3.2,1197.2,1187.2050183629233,1032.9757554785685
34.47,3.2,1197.1,1187.106135404043,1032.975299279212
34.47,3.2,1197.7,1187.6994324583957,1032.9780364607398
34.47,3.2,1197.6,1187.6005497324911,1032.9775802662534
34.47,3.2,1197.9,1187.8971977704207,1032.9789488467898
34.47,3.2,1198.0,1187.9960803565414,1032.979405038354
34.47,3.2,1198.4,1188.3916102350831,1032.9812297948697
34.47,3.21,1198.2,1188.1938453890004,1032.9790798813385
34.47,3.21,1197.9,1187.8971977704207,1032.9777113826644
34.47,3.21,1198.3,1188.2927278353386,1032.9795360456153
34.47,3.2,1198.4,1188.3916102350831,1032.9812297948697
34.47,3.2,1198.7,1188.6882571547549,1032.9825983520293
34.47,3.19,1198.1,1188.0949628960677,1032.9810976312706
34.47,3.19,1197.4,1187.4027841408977,1032.9779041060576
34.47,3.19,1198.1,1188.0949628960677,1032.9810976312706
34.47,3.19,1198.2,1188.1938453890004,1032.9815538452615
34.47,3.19,1197.9,1187.8971977704207,1032.9801852003661
34.47,3.19,1197.6,1187.6005497324911,1032.9788165467035
34.47,3.19,1197.7,1187.6994324583957,1032.9792727655652
34.47,3.19,1198.4,1188.3916102350831,1032.982466270321
34.47,3.19,1198.4,1188.3916102350831,1032.982466270321
34.47,3.19,1197.7,1187.6994324583957,1032.9792727655652
34.47,3.19,1197.8,1187.7983151377052,1032.9797289834528
34.47,3.19,1198.3,1188.2927278353386,1032.9820100582783
34.47,3.19,1198.2,1188.1938453890004,1032.9815538452615
34.47,3.19,1198.4,1188.3916102350831,1032.982466270321
34.47,3.19,1198.1,1188.0949628960677,1032.9810976312706
34.47,3.19,1198.5,1188.4904925882336,1032.9829224813898
34.47,3.19,1198.7,1188.6882571547549,1032.9838349006045
34.47,3.19,1198.3,1188.2927278353386,1032.9820100582783
34.47,3.19,1198.3,1188.2927278353386,1032.9820100582783
34.47,3.19,1198.3,1188.2927278353386,1032.9820100582783
34.47,3.19,1198.1,1188.0949628960677,1032.9810976312706
34.47,3.19,1198.3,1188.2927278353386,1032.9820100582783
34.47,3.19,1198.4,1188.3916102350831,1032.982466270321
34.47,3.19,1198.7,1188.6882571547549,1032.9838349006045
34.47,3.19,1198.8,1188.7871393681248,1032.9842911087508
34.47,3.19,1198.6,1188.5893748947908,1032.9833786914842
34.47,3.2,1198.2,1188.1938453890004,1032.98031741856
34.47,3.2,1198.9,1188.8860215349018,1032.9835107185988
34.47,3.2,1198.8,1188.7871393681248,1032.983054535801
34.46,3.21,1198.6,1188.5893748947908,1032.9730195073828
34.47,3.2,1198.8,1188.7871393681248,1032.983054535801
34.47,3.2,1198.7,1188.6882571547549,1032.9825983520293
34.47,3.2,1199.0,1188.9849036550859,1032.9839669004227
34.47,3.2,1198.9,1188.8860215349018,1032.9835107185988
34.47,3.2,1199.2,1189.1826677556753,1032.9848792611483
34.47,3.19,1198.8,1188.7871393681248,1032.9842911087508
34.47,3.19,1199.1,1189.0837857286767,1032.9856597273447
34.47,3.19,1198.8,1188.7871393681248,1032.9842911087508
34.46,3.2,1198.8,1188.7871393681248,1032.9751692652235
34.47,3.19,1199.1,1189.0837857286767,1032.9856597273447
34.47,3.19,1198.6,1188.5893748947908,1032.9833786914842
34.47,3.19,1199.2,1189.1826677556753,1032.9861159315947
34.47,3.19,1199.4,1189.380431669894,1032.9870283371718
34.47,3.19,1199.2,1189.1826677556753,1032.9861159315947
34.47,3.19,1199.2,1189.1826677556753,1032.9861159315947
34.47,3.19,1199.6,1189.5781953977428,1032.9879407388526
34.47,3.19,1199.6,1189.5781953977428,1032.9879407388526
34.47,3.19,1199.8,1189.7759589392238,1032.988853136637
34.47,3.19,1199.7,1189.6770771917795,1032.988396938232
34.47,3.19,1200.0,1189.9737222943372,1032.9897655305251
34.47,3.19,1199.6,1189.5781953977428,1032.9879407388526
34.47,3.19,1199.9,1189.8748406400764,1032.9893093340681
34.47,3.19,1199.9,1189.8748406400764,1032.9893093340681
34.47,3.19,1200.2,1190.171485463084,1032.990677920517
34.47,3.19,1199.7,1189.6770771917795,1032.988396938232
34.47,3.19,1200.0,1189.9737222943372,1032.9897655305251
34.47,3.19,1200.6,1190.5670112414834,1032.9925026888116
34.47,3.19,1200.0,1189.9737222943372,1032.9897655305251
34.47,3.19,1200.0,1189.9737222943372,1032.9897655305251
34.47,3.19,1200.2,1190.171485463084,1032.990677920517
34.47,3.19,1200.4,1190.369248445466,1032.9915903066124
34.47,3.19,1200.4,1190.369248445466,1032.9915903066124
34.47,3.19,1200.3,1190.2703669775703,1032.9911341140516
34.47,3.19,1199.9,1189.8748406400764,1032.9893093340681
34.47,3.19,1200.0,1189.9737222943372,1032.9897655305251
34.47,3.19,1200.5,1190.4681298667701,1032.992046498199
34.47,3.19,1200.6,1190.5670112414834,1032.9925026888116
34.47,3.2,1200.5,1190.4681298667701,1032.9908095109006
34.47,3.19,1200.3,1190.2703669775703,1032.9911341140516
34.47,3.19,1200.4,1190.369248445466,1032.9915903066124
34.47,3.19,1200.1,1190.0726039020062,1032.990221726008
34.47,3.2,1199.5,1189.4793135571147,1032.9862477949318
34.47,3.2,1200.4,1190.369248445466,1032.9903533436866
34.47,3.2,1199.9,1189.8748406400764,1032.9880724930072
34.47,3.19,1200.2,1190.171485463084,1032.990677920517
34.47,3.2,1200.2,1190.171485463084,1032.9894410063368
34.47,3.2,1200.5,1190.4681298667701,1032.9908095109006
34.47,3.2,1200.1,1190.0726039020062,1032.9889848362009
34.47,3.2,1200.1,1190.0726039020062,1032.9889848362009
34.47,3.19,1199.7,1189.6770771917795,1032.988396938232
34.47,3.19,1199.8,1189.7759589392238,1032.988853136637
34.47,3.2,1200.6,1190.5670112414834,1032.9912656771405
34.47,3.2,1200.0,1189.9737222943372,1032.988528665091
34.47,3.19,1199.7,1189.6770771917795,1032.988396938232
34.47,3.19,1200.4,1190.369248445466,1032.9915903066124
34.47,3.19,1200.6,1190.5670112414834,1032.9925026888116
34.47,3.2,1200.3,1190.2703669775703,1032.9898971754988
34.47,3.2,1201.1,1191.0614174161922,1032.9935464937314
34.47,3.19,1201.1,1191.0614174161922,1032.9947836272631
34.47,3.19,1200.6,1190.5670112414834,1032.9925026888116
34.47,3.19,1200.7,1190.6658925696063,1032.99295887845
34.47,3.19,1201.2,1191.1602985113632,1032.9952398120313
34.47,3.19,1201.3,1191.2591795599437,1032.9956959958254
34.47,3.19,1201.2,1191.1602985113632,1032.9952398120313
34.47,3.19,1200.8,1190.7647738511382,1032.9934150671145
